timestamp,time,mac_address,rssi,tx_power,pos_x,pos_y,pos_z
1758851216260,2025-09-26 10:46:56.260,AC:23:3F:26:3E:EF,-64,127,1.0,5.5,1.5
1758851216867,2025-09-26 10:46:56.867,AC:23:3F:26:3E:EF,-65,127,1.0,5.5,1.5
1758851217469,2025-09-26 10:46:57.469,AC:23:3F:26:3E:EF,-64,127,1.0,5.5,1.5
1758851218075,2025-09-26 10:46:58.075,AC:23:3F:26:3E:EF,-64,127,1.0,5.5,1.5
1758851218669,2025-09-26 10:46:58.669,AC:23:3F:26:3E:EF,-64,127,1.0,5.5,1.5
1758851219286,2025-09-26 10:46:59.286,AC:23:3F:26:3E:EF,-63,127,1.0,5.5,1.5
1758851219877,2025-09-26 10:46:59.877,AC:23:3F:26:3E:EF,-64,127,1.0,5.5,1.5
1758851220488,2025-09-26 10:47:00.488,AC:23:3F:26:3E:EF,-63,127,1.0,5.5,1.5
1758851221103,2025-09-26 10:47:01.103,AC:23:3F:26:3E:EF,-64,127,1.0,5.5,1.5
1758851221702,2025-09-26 10:47:01.702,AC:23:3F:26:3E:EF,-65,127,1.0,5.5,1.5
1758851222911,2025-09-26 10:47:02.911,AC:23:3F:26:3E:EF,-64,127,1.0,5.5,1.5
1758851224723,2025-09-26 10:47:04.723,AC:23:3F:26:3E:EF,-66,127,1.0,5.5,1.5
1758851225930,2025-09-26 10:47:05.930,AC:23:3F:26:3E:EF,-66,127,1.0,5.5,1.5
1758851226532,2025-09-26 10:47:06.532,AC:23:3F:26:3E:EF,-66,127,1.0,5.5,1.5
1758851227137,2025-09-26 10:47:07.137,AC:23:3F:26:3E:EF,-65,127,1.0,5.5,1.5
1758851227742,2025-09-26 10:47:07.742,AC:23:3F:26:3E:EF,-65,127,1.0,5.5,1.5
1758851228357,2025-09-26 10:47:08.357,AC:23:3F:26:3E:EF,-65,127,1.0,5.5,1.5
1758851228958,2025-09-26 10:47:08.958,AC:23:3F:26:3E:EF,-64,127,1.0,5.5,1.5
1758851229556,2025-09-26 10:47:09.556,AC:23:3F:26:3E:EF,-65,127,1.0,5.5,1.5
1758851230171,2025-09-26 10:47:10.171,AC:23:3F:26:3E:EF,-65,127,1.0,5.5,1.5
