image_name,marker_id,x,y,z,ransac_threshold,filter_type,is_global_position,marker_count,total_images_processed,successful_images,ransac_population,is_ransac_excluded
,-1,1.2636902022835752,6.959591922268688,1.4967378411825147,0.2,WEIGHTED_MEDIAN,true,30,6,6,25,null
1761873721344.matphoto,33,1.385489080121295,6.948541528001354,1.4974187031015602,,,false,1,,6,,false
1761873721344.matphoto,0,1.3712209431884226,6.942956464826082,1.5009919173363668,,,false,1,,6,,false
1761873721344.matphoto,25,1.387139893558833,6.920742355261253,1.4760563685946413,,,false,1,,6,,false
1761873721344.matphoto,30,1.3534553217586702,6.923551633254139,1.7394819460794069,,,false,1,,6,,true
1761873721344.matphoto,2,1.71320733148475,6.87976498568219,1.7550017713936636,,,false,1,,6,,true
1761873721344.matphoto,21,0.5287125357199512,6.914114254181106,2.0352705644175964,,,false,1,,6,,true
1761873726346.matphoto,33,1.378745283660833,6.986316678192274,1.4967378411825147,,,false,1,,6,,false
1761873726346.matphoto,0,1.3746869704723812,6.989447191032424,1.5013909218412966,,,false,1,,6,,false
1761873726346.matphoto,30,1.2191563548266626,6.988496242787317,1.441734489510555,,,false,1,,6,,false
1761873726346.matphoto,25,1.3949444557190338,6.959591922268688,1.4767571068475729,,,false,1,,6,,false
1761873726346.matphoto,2,0.43046880971713175,7.020928203123074,0.8821145055623928,,,false,1,,6,,true
1761873726346.matphoto,21,1.451875830263385,6.903433341459848,1.1241150752134172,,,false,1,,6,,true
1761873731372.matphoto,33,1.3721993195220974,7.027710404636023,1.4972635379227561,,,false,1,,6,,false
1761873731372.matphoto,0,1.3582874476901547,7.027144020855127,1.4959364429635782,,,false,1,,6,,false
1761873731372.matphoto,25,1.3788629304097688,7.001073124811302,1.4759132082776307,,,false,1,,6,,false
1761874238076.matphoto,35,1.1673380257441752,7.052314213182285,1.512846775168072,,,false,1,,6,,false
1761874238076.matphoto,39,1.187501086546604,7.038978987205529,1.4802830888657355,,,false,1,,6,,false
1761874238076.matphoto,12,1.20447030089031,7.057920755232146,1.5057225044353482,,,false,1,,6,,false
1761874238076.matphoto,16,1.2279921434493848,7.023393092708398,1.4907925535019817,,,false,1,,6,,false
1761874238076.matphoto,26,1.1627611091504633,7.093093621642799,1.4597950290544561,,,false,1,,6,,false
1761874238076.matphoto,17,1.2102326573815056,7.053900541145769,1.4973874074479594,,,false,1,,6,,false
1761874243107.matphoto,35,1.1775430416024273,7.037832458285189,1.5116004009005444,,,false,1,,6,,false
1761874243107.matphoto,39,1.1834882076156985,7.003611529002871,1.492676802722449,,,false,1,,6,,false
1761874243107.matphoto,16,1.2141227621245712,6.989538664707947,1.490833163779028,,,false,1,,6,,false
1761874243107.matphoto,12,1.1908944851866319,7.021942757509869,1.5019370186532486,,,false,1,,6,,false
1761874243107.matphoto,17,1.2189088587790193,7.0303133255457775,1.4977580498307739,,,false,1,,6,,false
1761874243107.matphoto,26,1.1771097642712636,7.05951949848974,1.4685553342880497,,,false,1,,6,,false
1761874248135.matphoto,34,1.2579983231915968,6.904435514618125,1.4852844245591514,,,false,1,,6,,false
1761874248135.matphoto,14,1.2636902022835752,6.909082025383388,1.524607179154083,,,false,1,,6,,false
1761874248135.matphoto,28,1.227580243617325,6.9413402543869775,1.478115321175486,,,false,1,,6,,false
