timestamp,time,mac_address,rssi,tx_power,aruco_pos_x,aruco_pos_y,aruco_pos_z,laser_pos_x,laser_pos_y,laser_pos_z
1762132453488,2025-11-03 10:14:13.488,68:9E:19:03:95:84,-63,127,1.068496884061671,19.640896465934613,1.5031319751533387,0.98,19.6,1.5
1762132453704,2025-11-03 10:14:13.704,68:9E:19:03:95:84,-60,127,1.068496884061671,19.640896465934613,1.5031319751533387,0.98,19.6,1.5
1762132453720,2025-11-03 10:14:13.720,68:9E:19:03:95:84,-66,127,1.068496884061671,19.640896465934613,1.5031319751533387,0.98,19.6,1.5
1762132453923,2025-11-03 10:14:13.923,68:9E:19:03:95:84,-60,127,1.068496884061671,19.640896465934613,1.5031319751533387,0.98,19.6,1.5
1762132454027,2025-11-03 10:14:14.027,68:9E:19:03:95:84,-64,127,1.068496884061671,19.640896465934613,1.5031319751533387,0.98,19.6,1.5
1762132454125,2025-11-03 10:14:14.125,68:9E:19:03:95:84,-61,127,1.068496884061671,19.640896465934613,1.5031319751533387,0.98,19.6,1.5
1762132454228,2025-11-03 10:14:14.228,68:9E:19:03:95:84,-59,127,1.068496884061671,19.640896465934613,1.5031319751533387,0.98,19.6,1.5
1762132454434,2025-11-03 10:14:14.434,68:9E:19:03:95:84,-63,127,1.068496884061671,19.640896465934613,1.5031319751533387,0.98,19.6,1.5
1762132454542,2025-11-03 10:14:14.542,68:9E:19:03:95:84,-61,127,1.068496884061671,19.640896465934613,1.5031319751533387,0.98,19.6,1.5
1762132454646,2025-11-03 10:14:14.646,68:9E:19:03:95:84,-62,127,1.068496884061671,19.640896465934613,1.5031319751533387,0.98,19.6,1.5
1762132454748,2025-11-03 10:14:14.748,68:9E:19:03:95:84,-61,127,1.068496884061671,19.640896465934613,1.5031319751533387,0.98,19.6,1.5
1762132454853,2025-11-03 10:14:14.853,68:9E:19:03:95:84,-59,127,1.068496884061671,19.640896465934613,1.5031319751533387,0.98,19.6,1.5
1762132454952,2025-11-03 10:14:14.952,68:9E:19:03:95:84,-62,127,1.068496884061671,19.640896465934613,1.5031319751533387,0.98,19.6,1.5
1762132455058,2025-11-03 10:14:15.058,68:9E:19:03:95:84,-60,127,1.068496884061671,19.640896465934613,1.5031319751533387,0.98,19.6,1.5
1762132455162,2025-11-03 10:14:15.162,68:9E:19:03:95:84,-58,127,1.068496884061671,19.640896465934613,1.5031319751533387,0.98,19.6,1.5
1762132455262,2025-11-03 10:14:15.262,68:9E:19:03:95:84,-62,127,1.068496884061671,19.640896465934613,1.5031319751533387,0.98,19.6,1.5
1762132455366,2025-11-03 10:14:15.366,68:9E:19:03:95:84,-59,127,1.068496884061671,19.640896465934613,1.5031319751533387,0.98,19.6,1.5
1762132455484,2025-11-03 10:14:15.484,68:9E:19:03:95:84,-58,127,1.068496884061671,19.640896465934613,1.5031319751533387,0.98,19.6,1.5
