image_name,marker_id,x,y,z,ransac_threshold,filter_type,is_global_position,marker_count,total_images_processed,successful_images,ransac_population,is_ransac_excluded
,-1,0.5924343774620271,23.709257413023614,1.4637123134156402,0.2,WEIGHTED_MEDIAN,true,17,6,6,16,null
1762136269532.matphoto,6,0.6017437198637696,23.69611066075324,1.4847820490253691,,,false,1,,6,,false
1762136269532.matphoto,23,0.5924343774620271,23.702124716250584,1.369490626578599,,,false,1,,6,,false
1762136274533.matphoto,6,0.5718895231908483,23.709257413023614,1.4849971668144026,,,false,1,,6,,false
1762136274533.matphoto,23,0.5613907275892447,23.711877652925892,1.3715608189916353,,,false,1,,6,,false
1762136279558.matphoto,38,0.686328644805672,23.6848226892131,1.5198375698370787,,,false,1,,6,,false
1762136279558.matphoto,8,0.7661568741562867,23.79379094993239,1.4995640491402813,,,false,1,,6,,false
1762136279558.matphoto,29,0.8081268112299949,23.68935156317304,1.4832032741242986,,,false,1,,6,,false
1762136432834.matphoto,37,0.7180059628465725,23.880173364814606,1.5060276058182858,,,false,1,,6,,false
1762136432834.matphoto,4,0.7122068327323123,23.763565418525403,1.5026567053864075,,,false,1,,6,,false
1762136432834.matphoto,22,0.7482781663594289,23.92108512181167,1.4637123134156402,,,false,1,,6,,false
1762136437863.matphoto,37,0.6793956711009417,23.91543784879268,1.5051241721249045,,,false,1,,6,,false
1762136437863.matphoto,4,0.6718827708740547,23.795361796247192,1.4990216446652422,,,false,1,,6,,false
1762136437863.matphoto,22,0.7120566149255145,23.946832685252172,1.4593095321678755,,,false,1,,6,,false
1762136442895.matphoto,38,0.7574930655228895,23.725945046340954,1.5066971403896858,,,false,1,,6,,false
1762136442895.matphoto,8,0.8013287721987779,23.79720190915463,1.539762407358631,,,false,1,,6,,false
1762136442895.matphoto,29,0.7382320933542792,23.75997458620555,1.4841411276381375,,,false,1,,6,,false
1762136442895.matphoto,30,-1.1820392239460582,23.863128629584573,3.3661375122350865,,,false,1,,6,,true
