image_name,marker_id,x,y,z,ransac_threshold,filter_type,is_global_position,marker_count,total_images_processed,successful_images,ransac_population,is_ransac_excluded
,-1,0.9634858029043216,9.891353416630297,1.5184983701071273,0.2,WEIGHTED_MEDIAN,true,29,6,6,23,null
1761875713382.matphoto,34,1.008221195672509,9.750487764747193,1.466355994538628,,,false,1,,6,,false
1761875713382.matphoto,14,1.0549505179236176,9.767944175627296,1.4902217116111889,,,false,1,,6,,false
1761875713382.matphoto,33,1.0651184467434431,9.853348720068048,1.3260903759048197,,,false,1,,6,,false
1761875713382.matphoto,30,1.7084818136956579,9.665953113660093,1.388555647956204,,,false,1,,6,,true
1761875713382.matphoto,28,0.988910810126428,9.711390321694413,1.4791952523087606,,,false,1,,6,,false
1761875713382.matphoto,2,2.143774068471708,9.680876117068108,1.0218800106146022,,,false,1,,6,,true
1761875713382.matphoto,25,1.138630467431072,9.71205383441277,1.4659977560804838,,,false,1,,6,,false
1761875718412.matphoto,34,1.0087743699885658,9.779577084518408,1.4734335876412796,,,false,1,,6,,false
1761875718412.matphoto,14,1.0597646036861634,9.785820081596317,1.4872032672751332,,,false,1,,6,,false
1761875718412.matphoto,28,0.99964874427699,9.72934811939408,1.4786622824057056,,,false,1,,6,,false
1761875718412.matphoto,30,1.233871710612242,9.757448739272101,1.3495284911382064,,,false,1,,6,,true
1761875718412.matphoto,2,-0.14532469794645608,9.829944289674367,1.144320507692768,,,false,1,,6,,true
1761875718412.matphoto,25,1.1433603533760635,9.77680702280022,1.4457401817167925,,,false,1,,6,,false
1761875723445.matphoto,34,0.9943801539049513,9.724879343379463,1.4669582188434793,,,false,1,,6,,false
1761875723445.matphoto,33,1.0257063100834376,9.70252288769815,1.5050598469830188,,,false,1,,6,,false
1761875723445.matphoto,14,1.0176101828166009,9.740684072050746,1.4865691485464074,,,false,1,,6,,false
1761875723445.matphoto,30,0.3378578288075986,9.631645184491287,0.68017225347331,,,false,1,,6,,true
1761875723445.matphoto,0,1.0502119035643034,9.743795247397852,1.4892068618102041,,,false,1,,6,,false
1761875723445.matphoto,28,0.9820582425590052,9.699233274112256,1.4773683568747336,,,false,1,,6,,false
1761875723445.matphoto,25,1.0606634626660068,9.695688310922007,1.4631996428046399,,,false,1,,6,,false
1761876074712.matphoto,36,0.8219769112205515,9.86367183413757,1.5122955668868587,,,false,1,,6,,true
1761876074712.matphoto,18,0.9085201539281338,9.87229094388888,1.5012512369509117,,,false,1,,6,,false
1761876074712.matphoto,20,0.9020802314145606,9.92914529859074,1.526189306745582,,,false,1,,6,,false
1761876079715.matphoto,39,0.950262013577589,9.891353416630297,1.5184983701071273,,,false,1,,6,,false
1761876079715.matphoto,16,0.9416958394783492,9.914414084629493,1.518788143100833,,,false,1,,6,,false
1761876079715.matphoto,17,0.9634858029043216,9.881644444902077,1.502571132651977,,,false,1,,6,,false
1761876084742.matphoto,39,0.9681469098455426,9.893053712749326,1.5197844316144056,,,false,1,,6,,false
1761876084742.matphoto,16,0.9596669511805105,9.920555900457662,1.524842073621942,,,false,1,,6,,false
1761876084742.matphoto,17,0.9804259164133795,9.88273737470878,1.5059945881944192,,,false,1,,6,,false
