rssi_timestamp,entry_type,image_filename,marker_id,x,y,z,ransac_threshold,filter_type,is_global_position,marker_count,images_processed,successful_images,ransac_population,is_ransac_excluded,image_timestamp
1764638842569,GLOBAL,,-1,0.9936557885459687,0.7846351782716428,1.4221731513279021,0.2,WEIGHTED_MEDIAN,true,5,1,1,5,false,
1764638842569,IMAGE,image_0001_1764638842497.matphoto,52,0.9392434172417332,0.7976903223087255,1.4221731513279021,,,false,1,1,1,,false,1.764638842497E12
1764638842569,IMAGE,image_0001_1764638842497.matphoto,51,1.0202223725363542,0.7846351782716428,1.4129198672568597,,,false,1,1,1,,false,1.764638842497E12
1764638842569,IMAGE,image_0001_1764638842497.matphoto,33,0.9527688265377572,0.7021457568226408,1.4495490404239981,,,false,1,1,1,,false,1.764638842497E12
1764638842569,IMAGE,image_0001_1764638842497.matphoto,0,1.0015854304171086,0.6895061658494432,1.430219032336815,,,false,1,1,1,,false,1.764638842497E12
1764638842569,IMAGE,image_0001_1764638842497.matphoto,25,0.9936557885459687,0.7166528973196282,1.5005279164541983,,,false,1,1,1,,false,1.764638842497E12
1764638842808,GLOBAL,,-1,1.0202223725363542,0.7846351782716428,1.4221731513279021,0.2,WEIGHTED_MEDIAN,true,9,2,2,9,false,
1764638842808,IMAGE,image_0001_1764638842497.matphoto,52,0.9392434172417332,0.7976903223087255,1.4221731513279021,,,false,1,2,2,,false,1.764638842497E12
1764638842808,IMAGE,image_0001_1764638842497.matphoto,51,1.0202223725363542,0.7846351782716428,1.4129198672568597,,,false,1,2,2,,false,1.764638842497E12
1764638842808,IMAGE,image_0001_1764638842497.matphoto,33,0.9527688265377572,0.7021457568226408,1.4495490404239981,,,false,1,2,2,,false,1.764638842497E12
1764638842808,IMAGE,image_0001_1764638842497.matphoto,0,1.0015854304171086,0.6895061658494432,1.430219032336815,,,false,1,2,2,,false,1.764638842497E12
1764638842808,IMAGE,image_0001_1764638842497.matphoto,25,0.9936557885459687,0.7166528973196282,1.5005279164541983,,,false,1,2,2,,false,1.764638842497E12
1764638842808,IMAGE,image_0002_1764638842755.matphoto,51,1.0205444666847063,0.7736099218551209,1.4152241949758073,,,false,1,2,2,,false,1.764638842755E12
1764638842808,IMAGE,image_0002_1764638842755.matphoto,33,0.9483950031279988,0.6826429587646246,1.4405861254992758,,,false,1,2,2,,false,1.764638842755E12
1764638842808,IMAGE,image_0002_1764638842755.matphoto,0,0.9837103461610766,0.6491738551538369,1.4482559829584738,,,false,1,2,2,,false,1.764638842755E12
1764638842808,IMAGE,image_0002_1764638842755.matphoto,25,1.054194612307647,0.7353974231257405,1.4583860699594544,,,false,1,2,2,,false,1.764638842755E12
1764638843031,GLOBAL,,-1,1.0202223725363542,0.7785334834001245,1.4221731513279021,0.2,WEIGHTED_MEDIAN,true,12,3,3,12,false,
1764638843031,IMAGE,image_0001_1764638842497.matphoto,52,0.9392434172417332,0.7976903223087255,1.4221731513279021,,,false,1,3,3,,false,1.764638842497E12
1764638843031,IMAGE,image_0001_1764638842497.matphoto,51,1.0202223725363542,0.7846351782716428,1.4129198672568597,,,false,1,3,3,,false,1.764638842497E12
1764638843031,IMAGE,image_0001_1764638842497.matphoto,33,0.9527688265377572,0.7021457568226408,1.4495490404239981,,,false,1,3,3,,false,1.764638842497E12
1764638843031,IMAGE,image_0001_1764638842497.matphoto,0,1.0015854304171086,0.6895061658494432,1.430219032336815,,,false,1,3,3,,false,1.764638842497E12
1764638843031,IMAGE,image_0001_1764638842497.matphoto,25,0.9936557885459687,0.7166528973196282,1.5005279164541983,,,false,1,3,3,,false,1.764638842497E12
1764638843031,IMAGE,image_0002_1764638842755.matphoto,51,1.0205444666847063,0.7736099218551209,1.4152241949758073,,,false,1,3,3,,false,1.764638842755E12
1764638843031,IMAGE,image_0002_1764638842755.matphoto,33,0.9483950031279988,0.6826429587646246,1.4405861254992758,,,false,1,3,3,,false,1.764638842755E12
1764638843031,IMAGE,image_0002_1764638842755.matphoto,0,0.9837103461610766,0.6491738551538369,1.4482559829584738,,,false,1,3,3,,false,1.764638842755E12
1764638843031,IMAGE,image_0002_1764638842755.matphoto,25,1.054194612307647,0.7353974231257405,1.4583860699594544,,,false,1,3,3,,false,1.764638842755E12
1764638843031,IMAGE,image_0003_1764638843020.matphoto,51,1.0231634508017833,0.7785334834001245,1.4246914689628265,,,false,1,3,3,,false,1.76463884302E12
1764638843031,IMAGE,image_0003_1764638843020.matphoto,33,0.9936842207712804,0.6732588240796886,1.4342118278537124,,,false,1,3,3,,false,1.76463884302E12
1764638843031,IMAGE,image_0003_1764638843020.matphoto,25,0.9870404570871854,0.7241018989961692,1.4812018423906272,,,false,1,3,3,,false,1.76463884302E12
1764638843318,GLOBAL,,-1,1.0202223725363542,0.7846351782716428,1.4221731513279021,0.2,WEIGHTED_MEDIAN,true,17,4,4,17,false,
1764638843318,IMAGE,image_0001_1764638842497.matphoto,52,0.9392434172417332,0.7976903223087255,1.4221731513279021,,,false,1,4,4,,false,1.764638842497E12
1764638843318,IMAGE,image_0001_1764638842497.matphoto,51,1.0202223725363542,0.7846351782716428,1.4129198672568597,,,false,1,4,4,,false,1.764638842497E12
1764638843318,IMAGE,image_0001_1764638842497.matphoto,33,0.9527688265377572,0.7021457568226408,1.4495490404239981,,,false,1,4,4,,false,1.764638842497E12
1764638843318,IMAGE,image_0001_1764638842497.matphoto,0,1.0015854304171086,0.6895061658494432,1.430219032336815,,,false,1,4,4,,false,1.764638842497E12
1764638843318,IMAGE,image_0001_1764638842497.matphoto,25,0.9936557885459687,0.7166528973196282,1.5005279164541983,,,false,1,4,4,,false,1.764638842497E12
1764638843318,IMAGE,image_0002_1764638842755.matphoto,51,1.0205444666847063,0.7736099218551209,1.4152241949758073,,,false,1,4,4,,false,1.764638842755E12
1764638843318,IMAGE,image_0002_1764638842755.matphoto,33,0.9483950031279988,0.6826429587646246,1.4405861254992758,,,false,1,4,4,,false,1.764638842755E12
1764638843318,IMAGE,image_0002_1764638842755.matphoto,0,0.9837103461610766,0.6491738551538369,1.4482559829584738,,,false,1,4,4,,false,1.764638842755E12
1764638843318,IMAGE,image_0002_1764638842755.matphoto,25,1.054194612307647,0.7353974231257405,1.4583860699594544,,,false,1,4,4,,false,1.764638842755E12
1764638843318,IMAGE,image_0003_1764638843020.matphoto,51,1.0231634508017833,0.7785334834001245,1.4246914689628265,,,false,1,4,4,,false,1.76463884302E12
1764638843318,IMAGE,image_0003_1764638843020.matphoto,33,0.9936842207712804,0.6732588240796886,1.4342118278537124,,,false,1,4,4,,false,1.76463884302E12
1764638843318,IMAGE,image_0003_1764638843020.matphoto,25,0.9870404570871854,0.7241018989961692,1.4812018423906272,,,false,1,4,4,,false,1.76463884302E12
1764638843318,IMAGE,image_0004_1764638843288.matphoto,52,0.9581921011515323,0.7944061514772285,1.4234811861619412,,,false,1,4,4,,false,1.764638843288E12
1764638843318,IMAGE,image_0004_1764638843288.matphoto,51,1.0239755088274496,0.8042268676821098,1.4099393767728263,,,false,1,4,4,,false,1.764638843288E12
1764638843318,IMAGE,image_0004_1764638843288.matphoto,33,0.9343739219434961,0.7014544862586352,1.4572580101997645,,,false,1,4,4,,false,1.764638843288E12
1764638843318,IMAGE,image_0004_1764638843288.matphoto,0,0.983724849116826,0.69375911165021,1.4360670054470408,,,false,1,4,4,,false,1.764638843288E12
1764638843318,IMAGE,image_0004_1764638843288.matphoto,25,0.9390574035800856,0.7076904154539196,1.4514682833886237,,,false,1,4,4,,false,1.764638843288E12
1764638843517,GLOBAL,,-1,1.0205444666847063,0.7785334834001245,1.4234811861619412,0.2,WEIGHTED_MEDIAN,true,12,3,3,12,false,
