timestamp,time,mac_address,rssi,tx_power,pos_x,pos_y,pos_z
1761874238476,2025-10-31 10:30:38.476,68:9E:19:03:95:84,-82,127,1.28,7.0,1.5
1761874238637,2025-10-31 10:30:38.637,68:9E:19:03:95:84,-80,127,1.28,7.0,1.5
1761874238668,2025-10-31 10:30:38.668,68:9E:19:03:95:84,-82,127,1.28,7.0,1.5
1761874238879,2025-10-31 10:30:38.879,68:9E:19:03:95:84,-80,127,1.28,7.0,1.5
1761874238974,2025-10-31 10:30:38.974,68:9E:19:03:95:84,-81,127,1.28,7.0,1.5
1761874239087,2025-10-31 10:30:39.087,68:9E:19:03:95:84,-82,127,1.28,7.0,1.5
1761874239180,2025-10-31 10:30:39.180,68:9E:19:03:95:84,-79,127,1.28,7.0,1.5
1761874239290,2025-10-31 10:30:39.290,68:9E:19:03:95:84,-82,127,1.28,7.0,1.5
1761874239388,2025-10-31 10:30:39.388,68:9E:19:03:95:84,-83,127,1.28,7.0,1.5
1761874239494,2025-10-31 10:30:39.494,68:9E:19:03:95:84,-84,127,1.28,7.0,1.5
1761874239822,2025-10-31 10:30:39.822,68:9E:19:03:95:84,-94,127,1.28,7.0,1.5
1761874239923,2025-10-31 10:30:39.923,68:9E:19:03:95:84,-92,127,1.28,7.0,1.5
1761874240028,2025-10-31 10:30:40.028,68:9E:19:03:95:84,-82,127,1.28,7.0,1.5
1761874240129,2025-10-31 10:30:40.129,68:9E:19:03:95:84,-89,127,1.28,7.0,1.5
1761874240238,2025-10-31 10:30:40.238,68:9E:19:03:95:84,-83,127,1.28,7.0,1.5
1761874240335,2025-10-31 10:30:40.335,68:9E:19:03:95:84,-85,127,1.28,7.0,1.5
1761874240437,2025-10-31 10:30:40.437,68:9E:19:03:95:84,-82,127,1.28,7.0,1.5
1761874240540,2025-10-31 10:30:40.540,68:9E:19:03:95:84,-86,127,1.28,7.0,1.5
1761874240653,2025-10-31 10:30:40.653,68:9E:19:03:95:84,-82,127,1.28,7.0,1.5
