timestamp,time,mac_address,rssi,tx_power,aruco_pos_x,aruco_pos_y,aruco_pos_z,laser_pos_x,laser_pos_y,laser_pos_z
1761877881481,2025-10-31 11:31:21.481,68:9E:19:03:95:F1,-54,127,1.199957261604581,13.963292215257535,1.513400736011465,1.28,14.0,1.5
1761877881551,2025-10-31 11:31:21.551,68:9E:19:03:95:F1,-54,127,1.199957261604581,13.963292215257535,1.513400736011465,1.28,14.0,1.5
1761877881687,2025-10-31 11:31:21.687,68:9E:19:03:95:F1,-55,127,1.199957261604581,13.963292215257535,1.513400736011465,1.28,14.0,1.5
1761877881701,2025-10-31 11:31:21.701,68:9E:19:03:95:F1,-54,127,1.199957261604581,13.963292215257535,1.513400736011465,1.28,14.0,1.5
1761877881782,2025-10-31 11:31:21.782,68:9E:19:03:95:F1,-53,127,1.199957261604581,13.963292215257535,1.513400736011465,1.28,14.0,1.5
1761877881883,2025-10-31 11:31:21.883,68:9E:19:03:95:F1,-56,127,1.199957261604581,13.963292215257535,1.513400736011465,1.28,14.0,1.5
1761877881987,2025-10-31 11:31:21.987,68:9E:19:03:95:F1,-56,127,1.199957261604581,13.963292215257535,1.513400736011465,1.28,14.0,1.5
1761877882085,2025-10-31 11:31:22.085,68:9E:19:03:95:F1,-56,127,1.199957261604581,13.963292215257535,1.513400736011465,1.28,14.0,1.5
1761877882192,2025-10-31 11:31:22.192,68:9E:19:03:95:F1,-56,127,1.199957261604581,13.963292215257535,1.513400736011465,1.28,14.0,1.5
1761877882296,2025-10-31 11:31:22.296,68:9E:19:03:95:F1,-54,127,1.199957261604581,13.963292215257535,1.513400736011465,1.28,14.0,1.5
1761877882405,2025-10-31 11:31:22.405,68:9E:19:03:95:F1,-58,127,1.199957261604581,13.963292215257535,1.513400736011465,1.28,14.0,1.5
1761877882506,2025-10-31 11:31:22.506,68:9E:19:03:95:F1,-50,127,1.199957261604581,13.963292215257535,1.513400736011465,1.28,14.0,1.5
1761877882613,2025-10-31 11:31:22.613,68:9E:19:03:95:F1,-52,127,1.199957261604581,13.963292215257535,1.513400736011465,1.28,14.0,1.5
1761877882718,2025-10-31 11:31:22.718,68:9E:19:03:95:F1,-54,127,1.199957261604581,13.963292215257535,1.513400736011465,1.28,14.0,1.5
1761877882817,2025-10-31 11:31:22.817,68:9E:19:03:95:F1,-54,127,1.199957261604581,13.963292215257535,1.513400736011465,1.28,14.0,1.5
1761877882928,2025-10-31 11:31:22.928,68:9E:19:03:95:F1,-55,127,1.199957261604581,13.963292215257535,1.513400736011465,1.28,14.0,1.5
1761877883042,2025-10-31 11:31:23.042,68:9E:19:03:95:F1,-64,127,1.199957261604581,13.963292215257535,1.513400736011465,1.28,14.0,1.5
1761877883141,2025-10-31 11:31:23.141,68:9E:19:03:95:F1,-54,127,1.199957261604581,13.963292215257535,1.513400736011465,1.28,14.0,1.5
1761877883247,2025-10-31 11:31:23.247,68:9E:19:03:95:F1,-55,127,1.199957261604581,13.963292215257535,1.513400736011465,1.28,14.0,1.5
1761877883343,2025-10-31 11:31:23.343,68:9E:19:03:95:F1,-71,127,1.199957261604581,13.963292215257535,1.513400736011465,1.28,14.0,1.5
1761877883448,2025-10-31 11:31:23.448,68:9E:19:03:95:F1,-55,127,1.199957261604581,13.963292215257535,1.513400736011465,1.28,14.0,1.5
1761877883554,2025-10-31 11:31:23.554,68:9E:19:03:95:F1,-56,127,1.199957261604581,13.963292215257535,1.513400736011465,1.28,14.0,1.5
1761877883669,2025-10-31 11:31:23.669,68:9E:19:03:95:F1,-56,127,1.199957261604581,13.963292215257535,1.513400736011465,1.28,14.0,1.5
1761877883766,2025-10-31 11:31:23.766,68:9E:19:03:95:F1,-56,127,1.199957261604581,13.963292215257535,1.513400736011465,1.28,14.0,1.5
1761877883975,2025-10-31 11:31:23.975,68:9E:19:03:95:F1,-55,127,1.199957261604581,13.963292215257535,1.513400736011465,1.28,14.0,1.5
1761877884081,2025-10-31 11:31:24.081,68:9E:19:03:95:F1,-55,127,1.199957261604581,13.963292215257535,1.513400736011465,1.28,14.0,1.5
1761877884186,2025-10-31 11:31:24.186,68:9E:19:03:95:F1,-70,127,1.199957261604581,13.963292215257535,1.513400736011465,1.28,14.0,1.5
1761877884287,2025-10-31 11:31:24.287,68:9E:19:03:95:F1,-55,127,1.199957261604581,13.963292215257535,1.513400736011465,1.28,14.0,1.5
1761877884404,2025-10-31 11:31:24.404,68:9E:19:03:95:F1,-56,127,1.199957261604581,13.963292215257535,1.513400736011465,1.28,14.0,1.5
1761877884504,2025-10-31 11:31:24.504,68:9E:19:03:95:F1,-69,127,1.199957261604581,13.963292215257535,1.513400736011465,1.28,14.0,1.5
1761877884608,2025-10-31 11:31:24.608,68:9E:19:03:95:F1,-56,127,1.199957261604581,13.963292215257535,1.513400736011465,1.28,14.0,1.5
1761877884718,2025-10-31 11:31:24.718,68:9E:19:03:95:F1,-56,127,1.199957261604581,13.963292215257535,1.513400736011465,1.28,14.0,1.5
1761877884819,2025-10-31 11:31:24.819,68:9E:19:03:95:F1,-67,127,1.199957261604581,13.963292215257535,1.513400736011465,1.28,14.0,1.5
1761877884917,2025-10-31 11:31:24.917,68:9E:19:03:95:F1,-55,127,1.199957261604581,13.963292215257535,1.513400736011465,1.28,14.0,1.5
1761877885027,2025-10-31 11:31:25.027,68:9E:19:03:95:F1,-56,127,1.199957261604581,13.963292215257535,1.513400736011465,1.28,14.0,1.5
1761877885137,2025-10-31 11:31:25.137,68:9E:19:03:95:F1,-66,127,1.199957261604581,13.963292215257535,1.513400736011465,1.28,14.0,1.5
1761877885240,2025-10-31 11:31:25.240,68:9E:19:03:95:F1,-55,127,1.199957261604581,13.963292215257535,1.513400736011465,1.28,14.0,1.5
1761877885344,2025-10-31 11:31:25.344,68:9E:19:03:95:F1,-56,127,1.199957261604581,13.963292215257535,1.513400736011465,1.28,14.0,1.5
1761877885448,2025-10-31 11:31:25.448,68:9E:19:03:95:F1,-67,127,1.199957261604581,13.963292215257535,1.513400736011465,1.28,14.0,1.5
1761877885549,2025-10-31 11:31:25.549,68:9E:19:03:95:F1,-55,127,1.199957261604581,13.963292215257535,1.513400736011465,1.28,14.0,1.5
1761877885657,2025-10-31 11:31:25.657,68:9E:19:03:95:F1,-56,127,1.199957261604581,13.963292215257535,1.513400736011465,1.28,14.0,1.5
1761877885767,2025-10-31 11:31:25.767,68:9E:19:03:95:F1,-55,127,1.199957261604581,13.963292215257535,1.513400736011465,1.28,14.0,1.5
1761877885868,2025-10-31 11:31:25.868,68:9E:19:03:95:F1,-56,127,1.199957261604581,13.963292215257535,1.513400736011465,1.28,14.0,1.5
1761877885986,2025-10-31 11:31:25.986,68:9E:19:03:95:F1,-69,127,1.199957261604581,13.963292215257535,1.513400736011465,1.28,14.0,1.5
1761877886092,2025-10-31 11:31:26.092,68:9E:19:03:95:F1,-56,127,1.199957261604581,13.963292215257535,1.513400736011465,1.28,14.0,1.5
1761877886203,2025-10-31 11:31:26.203,68:9E:19:03:95:F1,-56,127,1.199957261604581,13.963292215257535,1.513400736011465,1.28,14.0,1.5
1761877886318,2025-10-31 11:31:26.318,68:9E:19:03:95:F1,-71,127,1.199957261604581,13.963292215257535,1.513400736011465,1.28,14.0,1.5
1761877886420,2025-10-31 11:31:26.420,68:9E:19:03:95:F1,-55,127,1.199957261604581,13.963292215257535,1.513400736011465,1.28,14.0,1.5
1761877886533,2025-10-31 11:31:26.533,68:9E:19:03:95:F1,-56,127,1.199957261604581,13.963292215257535,1.513400736011465,1.28,14.0,1.5
1761877886678,2025-10-31 11:31:26.678,68:9E:19:03:95:F1,-71,127,1.199957261604581,13.963292215257535,1.513400736011465,1.28,14.0,1.5
1761877886720,2025-10-31 11:31:26.720,68:9E:19:03:95:F1,-55,127,1.199957261604581,13.963292215257535,1.513400736011465,1.28,14.0,1.5
1761877886842,2025-10-31 11:31:26.842,68:9E:19:03:95:F1,-56,127,1.199957261604581,13.963292215257535,1.513400736011465,1.28,14.0,1.5
1761877886946,2025-10-31 11:31:26.946,68:9E:19:03:95:F1,-62,127,1.199957261604581,13.963292215257535,1.513400736011465,1.28,14.0,1.5
1761877887133,2025-10-31 11:31:27.133,68:9E:19:03:95:F1,-54,127,1.199957261604581,13.963292215257535,1.513400736011465,1.28,14.0,1.5
1761877887170,2025-10-31 11:31:27.170,68:9E:19:03:95:F1,-54,127,1.199957261604581,13.963292215257535,1.513400736011465,1.28,14.0,1.5
1761877887270,2025-10-31 11:31:27.270,68:9E:19:03:95:F1,-51,127,1.199957261604581,13.963292215257535,1.513400736011465,1.28,14.0,1.5
1761877887393,2025-10-31 11:31:27.393,68:9E:19:03:95:F1,-52,127,1.199957261604581,13.963292215257535,1.513400736011465,1.28,14.0,1.5
