point,real_x,real_y,real_z,image_name,marker_id,x,y,z,ransac_threshold,filter_type,is_global_position,marker_count,total_images_processed,successful_images,ransac_population,is_ransac_excluded
p08,0.42,11.2,1.5,1761876583970.matphoto,18,0.3782942768745765,11.26366635391716,1.5098365669346905,,,False,1,,6,,False
p08,0.42,11.2,1.5,1761876583970.matphoto,20,0.4017192804801712,11.30820124196098,1.5000304172644845,,,False,1,,6,,False
p08,0.42,11.2,1.5,1761876589001.matphoto,36,0.3818663651099576,11.30751859842412,1.4964372199953384,,,False,1,,6,,False
p08,0.42,11.2,1.5,1761876589001.matphoto,18,0.3986327988548701,11.2944957826382,1.5074509505273244,,,False,1,,6,,False
p08,0.42,11.2,1.5,1761876589001.matphoto,20,0.4088184304690736,11.32175207024649,1.511013146687939,,,False,1,,6,,False
p08,0.42,11.2,1.5,1761876594040.matphoto,39,0.5151222786497642,11.249543701048664,1.5355844761384037,,,False,1,,6,,False
p08,0.42,11.2,1.5,1761876594040.matphoto,16,0.5172741329680957,11.26238960021332,1.5287141597211722,,,False,1,,6,,False
p08,0.42,11.2,1.5,1761876594040.matphoto,17,0.5092376069558506,11.235843568882457,1.5006323723750388,,,False,1,,6,,False
p09,0.25,12.6,1.5,,-1,0.2827700603669238,12.679184264471193,1.5081682052648515,0.2,WEIGHTED_MEDIAN,True,24,6.0,6,19.0,
p09,0.25,12.6,1.5,1761877221108.matphoto,39,0.373571667780171,12.559582761346736,1.545348358138327,,,False,1,,6,,False
p09,0.25,12.6,1.5,1761877221108.matphoto,16,0.3692056671499359,12.57852418436215,1.536071446838972,,,False,1,,6,,False
p09,0.25,12.6,1.5,1761877221108.matphoto,17,0.4008967004163142,12.543352581727092,1.5002273095344587,,,False,1,,6,,False
p09,0.25,12.6,1.5,1761877221108.matphoto,30,-0.2833039668910575,12.466745286742611,2.0541697889525565,,,False,1,,6,,True
p09,0.25,12.6,1.5,1761877226137.matphoto,30,-0.418501837462512,12.425965098516432,1.3308152585629052,,,False,1,,6,,True
p09,0.25,12.6,1.5,1761877226137.matphoto,0,0.4711150215080664,12.63641979222372,1.4513098030358116,,,False,1,,6,,False
p09,0.25,12.6,1.5,1761877226137.matphoto,2,3.492132774342986,12.26870008319051,0.9628416773776012,,,False,1,,6,,True
p09,0.25,12.6,1.5,1761877231162.matphoto,39,0.3626601172063162,12.606441161340245,1.541143061624056,,,False,1,,6,,False
p09,0.25,12.6,1.5,1761877231162.matphoto,16,0.3735278495386276,12.633014138658984,1.5236558311650952,,,False,1,,6,,False
p09,0.25,12.6,1.5,1761877231162.matphoto,17,0.358592621594749,12.600623896189282,1.506870577096994,,,False,1,,6,,False
p09,0.25,12.6,1.5,1761877231162.matphoto,30,-0.9605692885866648,12.550004719991236,2.2039426290517725,,,False,1,,6,,True
p09,0.25,12.6,1.5,1761877231162.matphoto,33,0.4060104394970851,12.652760043863076,1.4439501521302889,,,False,1,,6,,False
p09,0.25,12.6,1.5,1761877231162.matphoto,2,-1.3899839194658856,12.447464045505225,1.920504266580832,,,False,1,,6,,True
p09,0.25,12.6,1.5,1761877231162.matphoto,0,0.5366385119233184,12.67801598493656,1.471393134577984,,,False,1,,6,,False
p09,0.25,12.6,1.5,1761877608491.matphoto,38,0.2827700603669238,12.65518845931742,1.5256968739613503,,,False,1,,6,,False
p09,0.25,12.6,1.5,1761877608491.matphoto,8,0.2625672401118684,12.58122010188369,1.5055798581722164,,,False,1,,6,,False
p09,0.25,12.6,1.5,1761877613521.matphoto,36,0.2243169041962271,12.69152366980618,1.501093493592392,,,False,1,,6,,False
p09,0.25,12.6,1.5,1761877613521.matphoto,18,0.2229056897238133,12.679184264471193,1.5133592601929564,,,False,1,,6,,False
p09,0.25,12.6,1.5,1761877613521.matphoto,20,0.2538770100630361,12.70022806132539,1.5066526432086345,,,False,1,,6,,False
p09,0.25,12.6,1.5,1761877613521.matphoto,38,0.2869930167046153,12.696957785639103,1.5247558475675504,,,False,1,,6,,False
p09,0.25,12.6,1.5,1761877613521.matphoto,8,0.274269868475717,12.637948773640892,1.5361471146709402,,,False,1,,6,,False
p09,0.25,12.6,1.5,1761877618549.matphoto,36,0.2524060806069828,12.71012202282322,1.5081509920712242,,,False,1,,6,,False
p09,0.25,12.6,1.5,1761877618549.matphoto,18,0.2609998043928399,12.691833839591252,1.5196345061478385,,,False,1,,6,,False
p09,0.25,12.6,1.5,1761877618549.matphoto,20,0.2837796859875399,12.718753598478369,1.5081682052648515,,,False,1,,6,,False
p10,1.28,14.0,1.5,,-1,1.199957261604581,13.963292215257535,1.513400736011465,0.2,WEIGHTED_MEDIAN,True,25,6.0,6,20.0,
p10,1.28,14.0,1.5,1761877881194.matphoto,35,1.3410290430611382,13.962255235691234,1.503632977660045,,,False,1,,6,,False
p10,1.28,14.0,1.5,1761877881194.matphoto,12,1.3095633339786137,13.97320929533003,1.503989151208431,,,False,1,,6,,False
p10,1.28,14.0,1.5,1761877881194.matphoto,26,1.303560067253275,13.906273409835409,1.5330771776032066,,,False,1,,6,,False
p10,1.28,14.0,1.5,1761877881194.matphoto,30,-0.2387752132839614,13.881446984445974,1.2087986550375458,,,False,1,,6,,True
p10,1.28,14.0,1.5,1761877886223.matphoto,35,1.3034796365101249,13.89981421956005,1.4918072057868574,,,False,1,,6,,False
p10,1.28,14.0,1.5,1761877886223.matphoto,12,1.288546720940997,13.923666877822612,1.5169758564384257,,,False,1,,6,,False
p10,1.28,14.0,1.5,1761877886223.matphoto,30,-0.4752289889362218,13.803824467311255,2.7186903518476946,,,False,1,,6,,True
p10,1.28,14.0,1.5,1761877886223.matphoto,26,1.2805086196241746,13.868653568260818,1.5447405650371169,,,False,1,,6,,False
p10,1.28,14.0,1.5,1761877886223.matphoto,2,-1.873010060606917,13.689562589621294,1.272227524235266,,,False,1,,6,,True
p10,1.28,14.0,1.5,1761877891255.matphoto,35,1.3491698468266955,13.993172566456789,1.4854334556839086,,,False,1,,6,,False
p10,1.28,14.0,1.5,1761877891255.matphoto,12,1.3244486421325918,14.009430098746437,1.505653592541989,,,False,1,,6,,False
p10,1.28,14.0,1.5,1761877891255.matphoto,26,1.313640724101646,13.945826918333225,1.5404031230813202,,,False,1,,6,,False
p10,1.28,14.0,1.5,1761877891255.matphoto,30,-1.1784132428438137,13.817238359305176,1.8285123782718984,,,False,1,,6,,True
p10,1.28,14.0,1.5,1761878243211.matphoto,32,1.1981425495654665,14.104629329050134,1.527124739310037,,,False,1,,6,,False
p10,1.28,14.0,1.5,1761878243211.matphoto,5,1.2091118999944002,14.062200412619774,1.527989115453337,,,False,1,,6,,False
p10,1.28,14.0,1.5,1761878243211.matphoto,1,1.143318335206212,14.112032642160724,1.4887178222806,,,False,1,,6,,False
p10,1.28,14.0,1.5,1761878248242.matphoto,31,1.200624490513882,13.96303381084147,1.513400736011465,,,False,1,,6,,False
p10,1.28,14.0,1.5,1761878248242.matphoto,3,1.199957261604581,13.963292215257535,1.5176076418922615,,,False,1,,6,,False
p10,1.28,14.0,1.5,1761878248242.matphoto,24,1.176251385945685,13.97666451282656,1.4991552608947305,,,False,1,,6,,False
p10,1.28,14.0,1.5,1761878248242.matphoto,32,1.2073468816192945,14.005005808657108,1.5329578002017854,,,False,1,,6,,False
p10,1.28,14.0,1.5,1761878248242.matphoto,5,1.0698809740808617,20.31097647565421,0.8124159594859244,,,False,1,,6,,True
p10,1.28,14.0,1.5,1761878248242.matphoto,1,1.1754761779072411,14.018852440212669,1.5057135097473096,,,False,1,,6,,False
p10,1.28,14.0,1.5,1761878253275.matphoto,32,1.197477133636825,14.110059318898935,1.5256572875130752,,,False,1,,6,,False
p10,1.28,14.0,1.5,1761878253275.matphoto,5,1.198552895215624,14.075451075772726,1.5225951080340494,,,False,1,,6,,False
p10,1.28,14.0,1.5,1761878253275.matphoto,1,1.164852925887915,14.122605875560785,1.5029052978787014,,,False,1,,6,,False
p11,1.66,15.4,1.5,,-1,1.6561133428959027,15.356584263794517,1.50918442285819,0.2,WEIGHTED_MEDIAN,True,26,6.0,6,24.0,
p11,1.66,15.4,1.5,1761878991113.matphoto,36,1.7531120012088253,15.356584263794517,1.50918442285819,,,False,1,,6,,False
p11,1.66,15.4,1.5,1761878991113.matphoto,18,1.742494611932608,15.357834720998012,1.5100326449330348,,,False,1,,6,,False
p11,1.66,15.4,1.5,1761878991113.matphoto,35,1.697241579935436,15.380104987045952,1.4818294555351073,,,False,1,,6,,False
p11,1.66,15.4,1.5,1761878991113.matphoto,12,1.6811783487861358,15.414072970519792,1.5065155328619992,,,False,1,,6,,False
p11,1.66,15.4,1.5,1761878991113.matphoto,26,1.5940354341616665,15.366819192479417,1.6063322068121024,,,False,1,,6,,False
p11,1.66,15.4,1.5,1761878996142.matphoto,35,1.8068152802671849,15.368622626095458,1.5128667858517846,,,False,1,,6,,False
p11,1.66,15.4,1.5,1761878996142.matphoto,12,1.652537247961695,15.403883676553368,1.495444197412985,,,False,1,,6,,False
p11,1.66,15.4,1.5,1761878996142.matphoto,30,2.6838558087052555,15.059406250311028,0.0504293590833033,,,False,1,,6,,True
p11,1.66,15.4,1.5,1761878996142.matphoto,26,1.6273802486374005,15.348739462128073,1.5779781814594944,,,False,1,,6,,False
p11,1.66,15.4,1.5,1761878996142.matphoto,2,-3.0567947055550686,14.916813516112182,1.55182933816764,,,False,1,,6,,True
p11,1.66,15.4,1.5,1761879001172.matphoto,31,1.6890016795962377,15.326815198593984,1.506946724066541,,,False,1,,6,,False
p11,1.66,15.4,1.5,1761879001172.matphoto,3,1.7024544439614198,15.316198219796563,1.487106651101319,,,False,1,,6,,False
p11,1.66,15.4,1.5,1761879001172.matphoto,24,1.6479820466874098,15.349008475700671,1.5137399579426143,,,False,1,,6,,False
p11,1.66,15.4,1.5,1761879001172.matphoto,35,1.6624781646122444,15.29943695430849,1.487365819707146,,,False,1,,6,,False
p11,1.66,15.4,1.5,1761879001172.matphoto,12,1.625562040413678,15.345546857404717,1.498883723608306,,,False,1,,6,,False
p11,1.66,15.4,1.5,1761879001172.matphoto,26,1.5859125707651271,15.287605944103852,1.607616910170122,,,False,1,,6,,False
p11,1.66,15.4,1.5,1761879001172.matphoto,14,1.74763330091485,15.444513111010425,1.5995856629733085,,,False,1,,6,,False
p11,1.66,15.4,1.5,1761879422175.matphoto,32,1.5571556852987758,15.45092155613075,1.5198029951888317,,,False,1,,6,,False
p11,1.66,15.4,1.5,1761879422175.matphoto,5,1.5683352567032125,15.426065015095755,1.5095267931159668,,,False,1,,6,,False
p11,1.66,15.4,1.5,1761879422175.matphoto,1,1.5443444506126949,15.466162021193696,1.4946778902896738,,,False,1,,6,,False
p11,1.66,15.4,1.5,1761879427207.matphoto,32,1.5492430730800175,15.463974171672758,1.5149614114578296,,,False,1,,6,,False
p11,1.66,15.4,1.5,1761879427207.matphoto,5,1.5795634319872962,15.443928111107477,1.5052292013239312,,,False,1,,6,,False
p11,1.66,15.4,1.5,1761879427207.matphoto,1,1.5520223172608425,15.479911635913025,1.4962812536872774,,,False,1,,6,,False
p11,1.66,15.4,1.5,1761879432235.matphoto,31,1.6403755156684967,15.307164499276071,1.5142662866127716,,,False,1,,6,,False
p11,1.66,15.4,1.5,1761879432235.matphoto,3,1.6561133428959027,15.295512272915389,1.493405809355106,,,False,1,,6,,False
p11,1.66,15.4,1.5,1761879432235.matphoto,24,1.598324463175437,15.33996839425213,1.5268614234288105,,,False,1,,6,,False
p12,1.38,16.8,1.5,,-1,1.3348341058218278,16.75615150543803,1.5091667422717645,0.2,WEIGHTED_MEDIAN,True,27,6.0,6,23.0,
p12,1.38,16.8,1.5,1762130695224.matphoto,31,1.452787619170034,16.73896571770723,1.5069013755762704,,,False,1,,6,,False
p12,1.38,16.8,1.5,1762130695224.matphoto,36,1.4589183189229304,16.715605040421742,1.5114747705864195,,,False,1,,6,,False
p12,1.38,16.8,1.5,1762130695224.matphoto,3,1.443659607433457,16.753217691382883,1.4770874634100926,,,False,1,,6,,False
p12,1.38,16.8,1.5,1762130695224.matphoto,24,1.4139696910341195,16.71702881475863,1.497628501750811,,,False,1,,6,,False
p12,1.38,16.8,1.5,1762130695224.matphoto,18,1.4228472443918945,16.75615150543803,1.4747937049496842,,,False,1,,6,,False
p12,1.38,16.8,1.5,1762130695224.matphoto,20,1.491065375989738,16.68082830758453,1.487435225386947,,,False,1,,6,,False
p12,1.38,16.8,1.5,1762130695224.matphoto,30,-2.1107012597217487,16.53982418499142,1.7653302260368264,,,False,1,,6,,True
p12,1.38,16.8,1.5,1762130700228.matphoto,31,1.4331228190669694,16.700385260553087,1.502491547877173,,,False,1,,6,,False
p12,1.38,16.8,1.5,1762130700228.matphoto,3,1.4352801423481496,16.724556315802207,1.477910607415886,,,False,1,,6,,False
p12,1.38,16.8,1.5,1762130700228.matphoto,24,1.4050673535672256,16.67760763048655,1.5010095664546994,,,False,1,,6,,False
p12,1.38,16.8,1.5,1762130700228.matphoto,30,3.184875005235793,16.470126215999283,1.1372830269909298,,,False,1,,6,,True
p12,1.38,16.8,1.5,1762130700228.matphoto,12,1.3348341058218278,16.82053326410866,1.479036546678017,,,False,1,,6,,False
p12,1.38,16.8,1.5,1762130700228.matphoto,2,4.465332736886952,16.28562717691696,0.1221653641193127,,,False,1,,6,,True
p12,1.38,16.8,1.5,1762130705248.matphoto,36,1.4642607881614431,16.747719966487388,1.5091667422717645,,,False,1,,6,,False
p12,1.38,16.8,1.5,1762130705248.matphoto,18,1.4540975762637496,16.748183167822923,1.5199029373967676,,,False,1,,6,,False
p12,1.38,16.8,1.5,1762130705248.matphoto,20,1.4923641568212624,16.72485703308563,1.4963934387546374,,,False,1,,6,,False
p12,1.38,16.8,1.5,1762130705248.matphoto,35,1.4050063851973416,16.78659646287856,1.4788046511129804,,,False,1,,6,,False
p12,1.38,16.8,1.5,1762130705248.matphoto,30,2.446014828298809,16.776168404464517,2.754700195548504,,,False,1,,6,,True
p12,1.38,16.8,1.5,1762130880687.matphoto,32,1.2851392113067448,16.766814468933408,1.5167211952846111,,,False,1,,6,,False
p12,1.38,16.8,1.5,1762130880687.matphoto,5,1.295151564946532,16.754013469348497,1.5107525311106804,,,False,1,,6,,False
p12,1.38,16.8,1.5,1762130880687.matphoto,1,1.2824186791873986,16.787168099672684,1.5021215505295251,,,False,1,,6,,False
p12,1.38,16.8,1.5,1762130885688.matphoto,38,1.2859414569920151,16.80366812715664,1.4466223459099,,,False,1,,6,,False
p12,1.38,16.8,1.5,1762130885688.matphoto,8,1.2804196754984036,16.836993159616508,1.510225241078914,,,False,1,,6,,False
p12,1.38,16.8,1.5,1762130885688.matphoto,29,1.3218172094929936,16.866563680832527,1.514249955093814,,,False,1,,6,,False
p12,1.38,16.8,1.5,1762130890718.matphoto,38,1.3483133670386915,16.903764959956717,1.5082688084142764,,,False,1,,6,,False
p12,1.38,16.8,1.5,1762130890718.matphoto,8,1.3145944132580485,16.898602214372573,1.510211724803284,,,False,1,,6,,False
p12,1.38,16.8,1.5,1762130890718.matphoto,29,1.3524191371858472,16.927347016196258,1.5164500115217867,,,False,1,,6,,False
p13,0.645,18.2,1.5,,-1,0.6564435750466353,18.282079665780405,1.5119620341902205,0.2,WEIGHTED_MEDIAN,True,25,6.0,6,19.0,
p13,0.645,18.2,1.5,1762131347226.matphoto,31,0.765689974533958,18.129933835188105,1.4909371421902042,,,False,1,,6,,False
p13,0.645,18.2,1.5,1762131347226.matphoto,36,0.7670460099504717,18.146532282914904,1.5180686870497495,,,False,1,,6,,False
p13,0.645,18.2,1.5,1762131347226.matphoto,18,0.747054254364621,18.150011170365584,1.5339608754124583,,,False,1,,6,,False
p13,0.645,18.2,1.5,1762131347226.matphoto,20,0.7600607825342456,18.09578085975702,1.4900488398684355,,,False,1,,6,,False
p13,0.645,18.2,1.5,1762131347226.matphoto,30,4.3962653569459125,17.815086169696176,1.9346520791688948,,,False,1,,6,,True
p13,0.645,18.2,1.5,1762131352258.matphoto,36,0.7694111207559051,18.15849719671848,1.5248842026235867,,,False,1,,6,,False
p13,0.645,18.2,1.5,1762131352258.matphoto,3,0.7397788885648156,18.157802031133382,1.3948566659614372,,,False,1,,6,,False
p13,0.645,18.2,1.5,1762131352258.matphoto,18,0.7569695467094442,18.174816765248774,1.5378644470526788,,,False,1,,6,,False
p13,0.645,18.2,1.5,1762131352258.matphoto,24,0.7109926801630618,18.120030424815685,1.5042524038145713,,,False,1,,6,,False
p13,0.645,18.2,1.5,1762131352258.matphoto,20,0.8027294297842351,18.109544656151893,1.475460150697584,,,False,1,,6,,False
p13,0.645,18.2,1.5,1762131352258.matphoto,30,0.3071324502509664,17.396963955478565,6.559962128241206,,,False,1,,6,,True
p13,0.645,18.2,1.5,1762131357271.matphoto,36,0.7612982635825747,18.130978294165285,1.5223102895975065,,,False,1,,6,,False
p13,0.645,18.2,1.5,1762131357271.matphoto,18,0.746498327062936,18.139055285200165,1.5321072089548595,,,False,1,,6,,False
p13,0.645,18.2,1.5,1762131357271.matphoto,24,0.6709529219302804,11.633620049725996,1.0193868953004572,,,False,1,,6,,True
p13,0.645,18.2,1.5,1762131357271.matphoto,20,0.7750539571062425,18.097702232589214,1.479537910645483,,,False,1,,6,,False
p13,0.645,18.2,1.5,1762131357271.matphoto,30,3.722985542443087,18.07985643907926,2.22389955933157,,,False,1,,6,,True
p13,0.645,18.2,1.5,1762131853116.matphoto,38,0.6669090684832226,18.29970567752953,1.5051819937880853,,,False,1,,6,,False
p13,0.645,18.2,1.5,1762131853116.matphoto,8,0.6560548065696805,18.30033311525005,1.5113238889550924,,,False,1,,6,,False
p13,0.645,18.2,1.5,1762131853116.matphoto,29,0.6987507734765528,18.28481969868884,1.513416396196793,,,False,1,,6,,False
p13,0.645,18.2,1.5,1762131858156.matphoto,38,0.6193638059270514,18.282079665780405,1.5090741142619206,,,False,1,,6,,False
p13,0.645,18.2,1.5,1762131858156.matphoto,8,0.5989940993361866,18.280549728732503,1.5431390977782915,,,False,1,,6,,False
p13,0.645,18.2,1.5,1762131858156.matphoto,29,0.6564435750466353,18.26673502618724,1.5119620341902205,,,False,1,,6,,False
p13,0.645,18.2,1.5,1762131858156.matphoto,4,0.5050136321291308,18.17020525958945,1.4397862256187317,,,False,1,,6,,True
p13,0.645,18.2,1.5,1762131863177.matphoto,4,0.420905205118675,18.17308096330226,1.467480398153988,,,False,1,,6,,True
p13,0.645,18.2,1.5,1762131863177.matphoto,22,0.8533248393821509,18.33487436762484,1.548870607119072,,,False,1,,6,,False
p14,0.98,19.6,1.5,,-1,1.068496884061671,19.640896465934613,1.5031319751533387,0.2,WEIGHTED_MEDIAN,True,24,6.0,6,16.0,
p14,0.98,19.6,1.5,1762132157435.matphoto,32,1.0516562205538704,19.54949420032045,1.4917543306179115,,,False,1,,6,,False
p14,0.98,19.6,1.5,1762132157435.matphoto,5,1.0521245159623605,19.57249728185789,1.4944501617138592,,,False,1,,6,,False
p14,0.98,19.6,1.5,1762132157435.matphoto,1,1.0236945744929624,19.54331073797076,1.5053005683460006,,,False,1,,6,,False
p14,0.98,19.6,1.5,1762132157435.matphoto,31,1.1025013586732078,19.517419007448915,1.4801445029021283,,,False,1,,6,,False
p14,0.98,19.6,1.5,1762132157435.matphoto,24,0.9884708740985176,19.460560768617697,1.503110164696341,,,False,1,,6,,False
p14,0.98,19.6,1.5,1762132157435.matphoto,30,2.089204059468609,19.53694626829404,3.2144179740715435,,,False,1,,6,,True
p14,0.98,19.6,1.5,1762132162465.matphoto,32,1.0201906681021993,19.496924830664,1.4971461475568426,,,False,1,,6,,False
p14,0.98,19.6,1.5,1762132162465.matphoto,5,0.9409564670727916,15.065708289342911,0.8964003934382919,,,False,1,,6,,True
p14,0.98,19.6,1.5,1762132162465.matphoto,1,1.00716198191453,19.50701717138803,1.5079712805773726,,,False,1,,6,,False
p14,0.98,19.6,1.5,1762132162465.matphoto,31,1.0854230280143513,19.485590199740063,1.4889766699109916,,,False,1,,6,,False
p14,0.98,19.6,1.5,1762132162465.matphoto,30,0.6626295268259146,18.643988098875,6.599219324987803,,,False,1,,6,,True
p14,0.98,19.6,1.5,1762132167465.matphoto,38,1.068496884061671,19.640896465934613,1.5035137792640432,,,False,1,,6,,False
p14,0.98,19.6,1.5,1762132167465.matphoto,8,1.068520995812097,19.65433960822821,1.508480751263986,,,False,1,,6,,False
p14,0.98,19.6,1.5,1762132167465.matphoto,29,1.0700460549545543,19.63205129109637,1.476228233329387,,,False,1,,6,,False
p14,0.98,19.6,1.5,1762132453404.matphoto,37,0.8601138289443147,19.704475610643748,1.438632585339009,,,False,1,,6,,True
p14,0.98,19.6,1.5,1762132453404.matphoto,4,0.8100415904863103,19.544558126294312,1.47580117306869,,,False,1,,6,,True
p14,0.98,19.6,1.5,1762132453404.matphoto,6,0.8856938551181077,19.664891507620283,1.5422269446822838,,,False,1,,6,,False
p14,0.98,19.6,1.5,1762132453404.matphoto,22,0.965531271971296,19.7267488937023,1.5099883383360162,,,False,1,,6,,False
p14,0.98,19.6,1.5,1762132458406.matphoto,37,0.8857406047668632,19.762156821136944,1.4272109683319942,,,False,1,,6,,True
p14,0.98,19.6,1.5,1762132458406.matphoto,4,0.8241023353924761,19.62195332143519,1.5110562064458568,,,False,1,,6,,True
p14,0.98,19.6,1.5,1762132458406.matphoto,22,0.9312466492191052,19.785343798203208,1.5283891458422316,,,False,1,,6,,True
p14,0.98,19.6,1.5,1762132463429.matphoto,38,1.0683364635915364,19.64644911440561,1.5031319751533387,,,False,1,,6,,False
p14,0.98,19.6,1.5,1762132463429.matphoto,8,1.070037772874304,19.658971734438072,1.5116204310750485,,,False,1,,6,,False
p14,0.98,19.6,1.5,1762132463429.matphoto,29,1.064485611422858,19.63690704160226,1.4829021986044024,,,False,1,,6,,False
p15,0.24,21.0,1.5,,-1,0.3186217019795334,21.01346267569594,1.5037234246842648,0.2,WEIGHTED_MEDIAN,True,20,6.0,6,17.0,
p15,0.24,21.0,1.5,1762133267801.matphoto,36,0.3688571607929058,20.91194033119568,1.475382994058559,,,False,1,,6,,False
p15,0.24,21.0,1.5,1762133267801.matphoto,18,0.3638745412781161,20.957546420414964,1.5356346174845632,,,False,1,,6,,False
p15,0.24,21.0,1.5,1762133272833.matphoto,38,0.3478391167624681,20.955345259590885,1.510639079000112,,,False,1,,6,,False
p15,0.24,21.0,1.5,1762133272833.matphoto,8,0.3446275778075016,20.983097583356734,1.5086348798112672,,,False,1,,6,,False
p15,0.24,21.0,1.5,1762133272833.matphoto,29,0.3647258177083174,20.923983965444847,1.4711198452451324,,,False,1,,6,,False
p15,0.24,21.0,1.5,1762133272833.matphoto,36,0.5182135308985418,20.94585513277144,1.4937517026238114,,,False,1,,6,,True
p15,0.24,21.0,1.5,1762133272833.matphoto,18,0.4984322865936255,20.963045225322062,1.4976527227134215,,,False,1,,6,,False
p15,0.24,21.0,1.5,1762133272833.matphoto,30,1.0821930968722944,20.653941971027788,5.668417572368098,,,False,1,,6,,True
p15,0.24,21.0,1.5,1762133277834.matphoto,38,0.3179179959166622,21.01251416443215,1.5037234246842648,,,False,1,,6,,False
p15,0.24,21.0,1.5,1762133277834.matphoto,8,0.3186217019795334,21.04647623533642,1.500162160991852,,,False,1,,6,,False
p15,0.24,21.0,1.5,1762133277834.matphoto,29,0.3454143238917191,20.99512842104006,1.4702071489857227,,,False,1,,6,,False
p15,0.24,21.0,1.5,1762133422838.matphoto,37,0.1451989487904552,21.066420179688333,1.4852745051097551,,,False,1,,6,,False
p15,0.24,21.0,1.5,1762133422838.matphoto,4,0.1464465626021271,20.94475159727249,1.4846697288358646,,,False,1,,6,,False
p15,0.24,21.0,1.5,1762133422838.matphoto,22,0.2185763021095361,21.071979513982928,1.517948420250877,,,False,1,,6,,False
p15,0.24,21.0,1.5,1762133427870.matphoto,37,0.178819638775822,21.11969557997376,1.4870919605683564,,,False,1,,6,,False
p15,0.24,21.0,1.5,1762133427870.matphoto,4,0.393480562623371,25.57125533255783,0.7673366661990928,,,False,1,,6,,True
p15,0.24,21.0,1.5,1762133427870.matphoto,22,0.2370095380949555,21.1461293667528,1.5392121855933767,,,False,1,,6,,False
p15,0.24,21.0,1.5,1762133432898.matphoto,38,0.3047763404318033,21.02642718367887,1.5230875044313228,,,False,1,,6,,False
p15,0.24,21.0,1.5,1762133432898.matphoto,8,0.3198084055218995,21.06765835628345,1.5259347964398595,,,False,1,,6,,False
p15,0.24,21.0,1.5,1762133432898.matphoto,29,0.3220916494441146,21.01346267569594,1.4764726834504087,,,False,1,,6,,False
p16,1.41,22.4,1.5,,-1,1.388147015796469,22.44951920902502,1.5121896700954758,0.2,WEIGHTED_MEDIAN,True,19,6.0,6,18.0,
p16,1.41,22.4,1.5,1762135171930.matphoto,32,1.463950839757444,22.300157906630204,1.4716049837719174,,,False,1,,6,,False
p16,1.41,22.4,1.5,1762135171930.matphoto,5,1.452032814555396,22.36893503145454,1.4823644191731484,,,False,1,,6,,False
p16,1.41,22.4,1.5,1762135171930.matphoto,1,1.3400159720931808,22.28849962899323,1.5358163718286946,,,False,1,,6,,False
p16,1.41,22.4,1.5,1762135176967.matphoto,32,1.4531740728625808,22.24843796550553,1.4761138397952502,,,False,1,,6,,False
p16,1.41,22.4,1.5,1762135176967.matphoto,5,1.4024111364179048,22.300806183745827,1.4832723929860765,,,False,1,,6,,False
p16,1.41,22.4,1.5,1762135176967.matphoto,31,1.461697566791509,22.294807228778268,1.5208952164837175,,,False,1,,6,,False
p16,1.41,22.4,1.5,1762135176967.matphoto,1,1.3397335330022644,22.23751245581292,1.5548511024207212,,,False,1,,6,,False
p16,1.41,22.4,1.5,1762135181991.matphoto,32,1.495281812275144,22.336853589994387,1.4675857733353306,,,False,1,,6,,False
p16,1.41,22.4,1.5,1762135181991.matphoto,5,1.4489588206450263,22.401449175202263,1.4800246276985525,,,False,1,,6,,False
p16,1.41,22.4,1.5,1762135181991.matphoto,31,1.5066282171579863,22.36933775190601,1.4904603907611358,,,False,1,,6,,False
p16,1.41,22.4,1.5,1762135181991.matphoto,1,1.4353581353483091,22.324054443232768,1.5246795817111385,,,False,1,,6,,False
p16,1.41,22.4,1.5,1762135383913.matphoto,37,1.3673471745680152,22.536454385083385,1.4963962323977926,,,False,1,,6,,False
p16,1.41,22.4,1.5,1762135383913.matphoto,4,1.4306056524208928,22.44951920902502,1.5198218916418582,,,False,1,,6,,False
p16,1.41,22.4,1.5,1762135383913.matphoto,22,1.388147015796469,22.54079690365702,1.5115383712455963,,,False,1,,6,,False
p16,1.41,22.4,1.5,1762135388914.matphoto,4,1.3922252403677249,22.413635768186506,1.5265849366804636,,,False,1,,6,,False
p16,1.41,22.4,1.5,1762135388914.matphoto,37,1.3254653348242806,22.507813595877263,1.49524451649361,,,False,1,,6,,False
p16,1.41,22.4,1.5,1762135388914.matphoto,22,1.344442800330648,22.506350012092955,1.5121896700954758,,,False,1,,6,,False
p16,1.41,22.4,1.5,1762135393937.matphoto,6,1.280043677988862,22.404793374492467,1.509509033204594,,,False,1,,6,,False
p16,1.41,22.4,1.5,1762135393937.matphoto,23,1.260780856414627,22.42546267411033,1.3738519762530872,,,False,1,,6,,True
p17,0.63,23.8,1.5,,-1,0.5924343774620271,23.70925741302361,1.4637123134156402,0.2,WEIGHTED_MEDIAN,True,17,6.0,6,16.0,
p17,0.63,23.8,1.5,1762136269532.matphoto,6,0.6017437198637696,23.69611066075324,1.4847820490253691,,,False,1,,6,,False
p17,0.63,23.8,1.5,1762136269532.matphoto,23,0.5924343774620271,23.702124716250584,1.369490626578599,,,False,1,,6,,False
p17,0.63,23.8,1.5,1762136274533.matphoto,6,0.5718895231908483,23.70925741302361,1.4849971668144026,,,False,1,,6,,False
