timestamp,time,mac_address,rssi,tx_power,aruco_pos_x,aruco_pos_y,aruco_pos_z,laser_pos_x,laser_pos_y,laser_pos_z
1761793081120,2025-10-30 11:58:01.120,AC:23:3F:26:3E:EF,-64,127,0.4945756445741096,2.8894978170277192,1.5229673093797498,0.51,2.8,1.5
1761793081830,2025-10-30 11:58:01.830,AC:23:3F:26:3E:EF,-70,127,0.4945756445741096,2.8894978170277192,1.5229673093797498,0.51,2.8,1.5
1761793081844,2025-10-30 11:58:01.844,AC:23:3F:26:3E:EF,-65,127,0.4945756445741096,2.8894978170277192,1.5229673093797498,0.51,2.8,1.5
1761793081847,2025-10-30 11:58:01.847,AC:23:3F:26:3E:EF,-68,127,0.4945756445741096,2.8894978170277192,1.5229673093797498,0.51,2.8,1.5
1761793082413,2025-10-30 11:58:02.413,AC:23:3F:26:3E:EF,-64,127,0.4945756445741096,2.8894978170277192,1.5229673093797498,0.51,2.8,1.5
1761793082508,2025-10-30 11:58:02.508,AC:23:3F:26:3E:EF,-72,127,0.4945756445741096,2.8894978170277192,1.5229673093797498,0.51,2.8,1.5
1761793082544,2025-10-30 11:58:02.544,AC:23:3F:26:3E:EF,-70,127,0.4945756445741096,2.8894978170277192,1.5229673093797498,0.51,2.8,1.5
1761793083236,2025-10-30 11:58:03.236,AC:23:3F:26:3E:EF,-68,127,0.4945756445741096,2.8894978170277192,1.5229673093797498,0.51,2.8,1.5
1761793083749,2025-10-30 11:58:03.749,AC:23:3F:26:3E:EF,-88,127,0.4945756445741096,2.8894978170277192,1.5229673093797498,0.51,2.8,1.5
1761793083828,2025-10-30 11:58:03.828,AC:23:3F:26:3E:EF,-67,127,0.4945756445741096,2.8894978170277192,1.5229673093797498,0.51,2.8,1.5
1761793083911,2025-10-30 11:58:03.911,AC:23:3F:26:3E:EF,-67,127,0.4945756445741096,2.8894978170277192,1.5229673093797498,0.51,2.8,1.5
1761793083947,2025-10-30 11:58:03.947,AC:23:3F:26:3E:EF,-67,127,0.4945756445741096,2.8894978170277192,1.5229673093797498,0.51,2.8,1.5
1761793084541,2025-10-30 11:58:04.541,AC:23:3F:26:3E:EF,-67,127,0.4945756445741096,2.8894978170277192,1.5229673093797498,0.51,2.8,1.5
1761793084627,2025-10-30 11:58:04.627,AC:23:3F:26:3E:EF,-73,127,0.4945756445741096,2.8894978170277192,1.5229673093797498,0.51,2.8,1.5
1761793084666,2025-10-30 11:58:04.666,AC:23:3F:26:3E:EF,-72,127,0.4945756445741096,2.8894978170277192,1.5229673093797498,0.51,2.8,1.5
1761793085244,2025-10-30 11:58:05.244,AC:23:3F:26:3E:EF,-72,127,0.4945756445741096,2.8894978170277192,1.5229673093797498,0.51,2.8,1.5
1761793085324,2025-10-30 11:58:05.324,AC:23:3F:26:3E:EF,-67,127,0.4945756445741096,2.8894978170277192,1.5229673093797498,0.51,2.8,1.5
1761793085371,2025-10-30 11:58:05.371,AC:23:3F:26:3E:EF,-66,127,0.4945756445741096,2.8894978170277192,1.5229673093797498,0.51,2.8,1.5
1761793085957,2025-10-30 11:58:05.957,AC:23:3F:26:3E:EF,-67,127,0.4945756445741096,2.8894978170277192,1.5229673093797498,0.51,2.8,1.5
1761793086032,2025-10-30 11:58:06.032,AC:23:3F:26:3E:EF,-67,127,0.4945756445741096,2.8894978170277192,1.5229673093797498,0.51,2.8,1.5
1761793086664,2025-10-30 11:58:06.664,AC:23:3F:26:3E:EF,-68,127,0.4945756445741096,2.8894978170277192,1.5229673093797498,0.51,2.8,1.5
1761793086800,2025-10-30 11:58:06.800,AC:23:3F:26:3E:EF,-77,127,0.4945756445741096,2.8894978170277192,1.5229673093797498,0.51,2.8,1.5
1761793087372,2025-10-30 11:58:07.372,AC:23:3F:26:3E:EF,-72,127,0.4945756445741096,2.8894978170277192,1.5229673093797498,0.51,2.8,1.5
1761793087434,2025-10-30 11:58:07.434,AC:23:3F:26:3E:EF,-67,127,0.4945756445741096,2.8894978170277192,1.5229673093797498,0.51,2.8,1.5
1761793087522,2025-10-30 11:58:07.522,AC:23:3F:26:3E:EF,-71,127,0.4945756445741096,2.8894978170277192,1.5229673093797498,0.51,2.8,1.5
1761793088095,2025-10-30 11:58:08.095,AC:23:3F:26:3E:EF,-68,127,0.4945756445741096,2.8894978170277192,1.5229673093797498,0.51,2.8,1.5
1761793088226,2025-10-30 11:58:08.226,AC:23:3F:26:3E:EF,-72,127,0.4945756445741096,2.8894978170277192,1.5229673093797498,0.51,2.8,1.5
1761793088842,2025-10-30 11:58:08.842,AC:23:3F:26:3E:EF,-73,127,0.4945756445741096,2.8894978170277192,1.5229673093797498,0.51,2.8,1.5
1761793088943,2025-10-30 11:58:08.943,AC:23:3F:26:3E:EF,-68,127,0.4945756445741096,2.8894978170277192,1.5229673093797498,0.51,2.8,1.5
1761793089500,2025-10-30 11:58:09.500,AC:23:3F:26:3E:EF,-72,127,0.4945756445741096,2.8894978170277192,1.5229673093797498,0.51,2.8,1.5
1761793089549,2025-10-30 11:58:09.549,AC:23:3F:26:3E:EF,-68,127,0.4945756445741096,2.8894978170277192,1.5229673093797498,0.51,2.8,1.5
1761793089662,2025-10-30 11:58:09.662,AC:23:3F:26:3E:EF,-70,127,0.4945756445741096,2.8894978170277192,1.5229673093797498,0.51,2.8,1.5
1761793090257,2025-10-30 11:58:10.257,AC:23:3F:26:3E:EF,-71,127,0.4945756445741096,2.8894978170277192,1.5229673093797498,0.51,2.8,1.5
1761793090364,2025-10-30 11:58:10.364,AC:23:3F:26:3E:EF,-72,127,0.4945756445741096,2.8894978170277192,1.5229673093797498,0.51,2.8,1.5
1761793090966,2025-10-30 11:58:10.966,AC:23:3F:26:3E:EF,-72,127,0.4945756445741096,2.8894978170277192,1.5229673093797498,0.51,2.8,1.5
1761793091087,2025-10-30 11:58:11.087,AC:23:3F:26:3E:EF,-69,127,0.4945756445741096,2.8894978170277192,1.5229673093797498,0.51,2.8,1.5
1761793091628,2025-10-30 11:58:11.628,AC:23:3F:26:3E:EF,-69,127,0.4945756445741096,2.8894978170277192,1.5229673093797498,0.51,2.8,1.5
1761793091669,2025-10-30 11:58:11.669,AC:23:3F:26:3E:EF,-68,127,0.4945756445741096,2.8894978170277192,1.5229673093797498,0.51,2.8,1.5
