timestamp,time,mac_address,rssi,tx_power,pos_x,pos_y,pos_z
1759717433953,2025-10-06 11:23:53.953,68:9E:19:03:95:F1,-80,127,1.0,24.0,1.5
1759717434007,2025-10-06 11:23:54.007,68:9E:19:03:95:F1,-75,127,1.0,24.0,1.5
1759717434015,2025-10-06 11:23:54.015,68:9E:19:03:95:F1,-76,127,1.0,24.0,1.5
1759717434066,2025-10-06 11:23:54.066,68:9E:19:03:95:F1,-82,127,1.0,24.0,1.5
1759717434176,2025-10-06 11:23:54.176,68:9E:19:03:95:F1,-74,127,1.0,24.0,1.5
1759717434286,2025-10-06 11:23:54.286,68:9E:19:03:95:F1,-78,127,1.0,24.0,1.5
1759717434384,2025-10-06 11:23:54.384,68:9E:19:03:95:F1,-76,127,1.0,24.0,1.5
1759717434489,2025-10-06 11:23:54.489,68:9E:19:03:95:F1,-76,127,1.0,24.0,1.5
1759717434600,2025-10-06 11:23:54.600,68:9E:19:03:95:F1,-77,127,1.0,24.0,1.5
1759717434704,2025-10-06 11:23:54.704,68:9E:19:03:95:F1,-74,127,1.0,24.0,1.5
1759717434810,2025-10-06 11:23:54.810,68:9E:19:03:95:F1,-80,127,1.0,24.0,1.5
1759717434916,2025-10-06 11:23:54.916,68:9E:19:03:95:F1,-77,127,1.0,24.0,1.5
1759717435023,2025-10-06 11:23:55.023,68:9E:19:03:95:F1,-75,127,1.0,24.0,1.5
1759717435239,2025-10-06 11:23:55.239,68:9E:19:03:95:F1,-79,127,1.0,24.0,1.5
1759717435338,2025-10-06 11:23:55.338,68:9E:19:03:95:F1,-76,127,1.0,24.0,1.5
1759717435441,2025-10-06 11:23:55.441,68:9E:19:03:95:F1,-79,127,1.0,24.0,1.5
1759717435549,2025-10-06 11:23:55.549,68:9E:19:03:95:F1,-88,127,1.0,24.0,1.5
1759717435659,2025-10-06 11:23:55.659,68:9E:19:03:95:F1,-74,127,1.0,24.0,1.5
1759717435760,2025-10-06 11:23:55.760,68:9E:19:03:95:F1,-77,127,1.0,24.0,1.5
1759717435967,2025-10-06 11:23:55.967,68:9E:19:03:95:F1,-74,127,1.0,24.0,1.5
1759717436072,2025-10-06 11:23:56.072,68:9E:19:03:95:F1,-78,127,1.0,24.0,1.5
1759717436185,2025-10-06 11:23:56.185,68:9E:19:03:95:F1,-79,127,1.0,24.0,1.5
1759717436293,2025-10-06 11:23:56.293,68:9E:19:03:95:F1,-74,127,1.0,24.0,1.5
