timestamp,time,mac_address,rssi,tx_power,pos_x,pos_y,pos_z
1758680306165,2025-09-24 11:18:26.165,AC:23:3F:26:3E:EF,-70,127,1.5,5.0,1.5
1758680306298,2025-09-24 11:18:26.298,AC:23:3F:26:3E:EF,-72,127,1.5,5.0,1.5
1758680306884,2025-09-24 11:18:26.884,AC:23:3F:26:3E:EF,-69,127,1.5,5.0,1.5
1758680306974,2025-09-24 11:18:26.974,AC:23:3F:26:3E:EF,-64,127,1.5,5.0,1.5
1758680307574,2025-09-24 11:18:27.574,AC:23:3F:26:3E:EF,-65,127,1.5,5.0,1.5
1758680307592,2025-09-24 11:18:27.592,AC:23:3F:26:3E:EF,-66,127,1.5,5.0,1.5
1758680307674,2025-09-24 11:18:27.674,AC:23:3F:26:3E:EF,-70,127,1.5,5.0,1.5
1758680308277,2025-09-24 11:18:28.277,AC:23:3F:26:3E:EF,-75,127,1.5,5.0,1.5
1758680308302,2025-09-24 11:18:28.302,AC:23:3F:26:3E:EF,-75,127,1.5,5.0,1.5
1758680308385,2025-09-24 11:18:28.385,AC:23:3F:26:3E:EF,-72,127,1.5,5.0,1.5
1758680308992,2025-09-24 11:18:28.992,AC:23:3F:26:3E:EF,-71,127,1.5,5.0,1.5
1758680309008,2025-09-24 11:18:29.008,AC:23:3F:26:3E:EF,-74,127,1.5,5.0,1.5
1758680309102,2025-09-24 11:18:29.102,AC:23:3F:26:3E:EF,-66,127,1.5,5.0,1.5
1758680309701,2025-09-24 11:18:29.701,AC:23:3F:26:3E:EF,-68,127,1.5,5.0,1.5
1758680309714,2025-09-24 11:18:29.714,AC:23:3F:26:3E:EF,-69,127,1.5,5.0,1.5
1758680309738,2025-09-24 11:18:29.738,AC:23:3F:26:3E:EF,-84,127,1.5,5.0,1.5
1758680309802,2025-09-24 11:18:29.802,AC:23:3F:26:3E:EF,-72,127,1.5,5.0,1.5
1758680310415,2025-09-24 11:18:30.415,AC:23:3F:26:3E:EF,-84,127,1.5,5.0,1.5
1758680310436,2025-09-24 11:18:30.436,AC:23:3F:26:3E:EF,-73,127,1.5,5.0,1.5
1758680310524,2025-09-24 11:18:30.524,AC:23:3F:26:3E:EF,-69,127,1.5,5.0,1.5
1758680311133,2025-09-24 11:18:31.133,AC:23:3F:26:3E:EF,-65,127,1.5,5.0,1.5
1758680311153,2025-09-24 11:18:31.153,AC:23:3F:26:3E:EF,-65,127,1.5,5.0,1.5
1758680311222,2025-09-24 11:18:31.222,AC:23:3F:26:3E:EF,-65,127,1.5,5.0,1.5
1758680311837,2025-09-24 11:18:31.837,AC:23:3F:26:3E:EF,-70,127,1.5,5.0,1.5
1758680311857,2025-09-24 11:18:31.857,AC:23:3F:26:3E:EF,-71,127,1.5,5.0,1.5
1758680311923,2025-09-24 11:18:31.923,AC:23:3F:26:3E:EF,-77,127,1.5,5.0,1.5
1758680312549,2025-09-24 11:18:32.549,AC:23:3F:26:3E:EF,-66,127,1.5,5.0,1.5
1758680312572,2025-09-24 11:18:32.572,AC:23:3F:26:3E:EF,-66,127,1.5,5.0,1.5
1758680312628,2025-09-24 11:18:32.628,AC:23:3F:26:3E:EF,-63,127,1.5,5.0,1.5
1758680313269,2025-09-24 11:18:33.269,AC:23:3F:26:3E:EF,-70,127,1.5,5.0,1.5
1758680313291,2025-09-24 11:18:33.291,AC:23:3F:26:3E:EF,-70,127,1.5,5.0,1.5
1758680313330,2025-09-24 11:18:33.330,AC:23:3F:26:3E:EF,-68,127,1.5,5.0,1.5
1758680313722,2025-09-24 11:18:33.722,AC:23:3F:26:3E:EF,-79,127,1.5,5.0,1.5
1758680313972,2025-09-24 11:18:33.972,AC:23:3F:26:3E:EF,-74,127,1.5,5.0,1.5
1758680313995,2025-09-24 11:18:33.995,AC:23:3F:26:3E:EF,-76,127,1.5,5.0,1.5
1758680314044,2025-09-24 11:18:34.044,AC:23:3F:26:3E:EF,-81,127,1.5,5.0,1.5
1758680314682,2025-09-24 11:18:34.682,AC:23:3F:26:3E:EF,-68,127,1.5,5.0,1.5
1758680314752,2025-09-24 11:18:34.752,AC:23:3F:26:3E:EF,-70,127,1.5,5.0,1.5
1758680315396,2025-09-24 11:18:35.396,AC:23:3F:26:3E:EF,-67,127,1.5,5.0,1.5
1758680315420,2025-09-24 11:18:35.420,AC:23:3F:26:3E:EF,-66,127,1.5,5.0,1.5
1758680315453,2025-09-24 11:18:35.453,AC:23:3F:26:3E:EF,-73,127,1.5,5.0,1.5
1758680316112,2025-09-24 11:18:36.112,AC:23:3F:26:3E:EF,-76,127,1.5,5.0,1.5
1758680316138,2025-09-24 11:18:36.138,AC:23:3F:26:3E:EF,-69,127,1.5,5.0,1.5
1758680316160,2025-09-24 11:18:36.160,AC:23:3F:26:3E:EF,-68,127,1.5,5.0,1.5
1758680316824,2025-09-24 11:18:36.824,AC:23:3F:26:3E:EF,-72,127,1.5,5.0,1.5
1758680316837,2025-09-24 11:18:36.837,AC:23:3F:26:3E:EF,-66,127,1.5,5.0,1.5
1758680316874,2025-09-24 11:18:36.874,AC:23:3F:26:3E:EF,-65,127,1.5,5.0,1.5
1758680317535,2025-09-24 11:18:37.535,AC:23:3F:26:3E:EF,-71,127,1.5,5.0,1.5
1758680317575,2025-09-24 11:18:37.575,AC:23:3F:26:3E:EF,-72,127,1.5,5.0,1.5
1758680317730,2025-09-24 11:18:37.730,AC:23:3F:26:3E:EF,-78,127,1.5,5.0,1.5
1758680318244,2025-09-24 11:18:38.244,AC:23:3F:26:3E:EF,-68,127,1.5,5.0,1.5
1758680318267,2025-09-24 11:18:38.267,AC:23:3F:26:3E:EF,-66,127,1.5,5.0,1.5
1758680318969,2025-09-24 11:18:38.969,AC:23:3F:26:3E:EF,-67,127,1.5,5.0,1.5
1758680319662,2025-09-24 11:18:39.662,AC:23:3F:26:3E:EF,-78,127,1.5,5.0,1.5
1758680319685,2025-09-24 11:18:39.685,AC:23:3F:26:3E:EF,-82,127,1.5,5.0,1.5
1758680319706,2025-09-24 11:18:39.706,AC:23:3F:26:3E:EF,-80,127,1.5,5.0,1.5
1758680320387,2025-09-24 11:18:40.387,AC:23:3F:26:3E:EF,-70,127,1.5,5.0,1.5
1758680320403,2025-09-24 11:18:40.403,AC:23:3F:26:3E:EF,-70,127,1.5,5.0,1.5
1758680320417,2025-09-24 11:18:40.417,AC:23:3F:26:3E:EF,-71,127,1.5,5.0,1.5
1758680321094,2025-09-24 11:18:41.094,AC:23:3F:26:3E:EF,-66,127,1.5,5.0,1.5
1758680321117,2025-09-24 11:18:41.117,AC:23:3F:26:3E:EF,-65,127,1.5,5.0,1.5
1758680321133,2025-09-24 11:18:41.133,AC:23:3F:26:3E:EF,-81,127,1.5,5.0,1.5
1758680321806,2025-09-24 11:18:41.806,AC:23:3F:26:3E:EF,-83,127,1.5,5.0,1.5
1758680321832,2025-09-24 11:18:41.832,AC:23:3F:26:3E:EF,-76,127,1.5,5.0,1.5
1758680321858,2025-09-24 11:18:41.858,AC:23:3F:26:3E:EF,-72,127,1.5,5.0,1.5
1758680322510,2025-09-24 11:18:42.510,AC:23:3F:26:3E:EF,-74,127,1.5,5.0,1.5
1758680322532,2025-09-24 11:18:42.532,AC:23:3F:26:3E:EF,-69,127,1.5,5.0,1.5
1758680322558,2025-09-24 11:18:42.558,AC:23:3F:26:3E:EF,-69,127,1.5,5.0,1.5
1758680323236,2025-09-24 11:18:43.236,AC:23:3F:26:3E:EF,-68,127,1.5,5.0,1.5
1758680323284,2025-09-24 11:18:43.284,AC:23:3F:26:3E:EF,-68,127,1.5,5.0,1.5
1758680323942,2025-09-24 11:18:43.942,AC:23:3F:26:3E:EF,-77,127,1.5,5.0,1.5
1758680323964,2025-09-24 11:18:43.964,AC:23:3F:26:3E:EF,-74,127,1.5,5.0,1.5
1758680323988,2025-09-24 11:18:43.988,AC:23:3F:26:3E:EF,-72,127,1.5,5.0,1.5
1758680324651,2025-09-24 11:18:44.651,AC:23:3F:26:3E:EF,-63,127,1.5,5.0,1.5
1758680324679,2025-09-24 11:18:44.679,AC:23:3F:26:3E:EF,-64,127,1.5,5.0,1.5
1758680324688,2025-09-24 11:18:44.688,AC:23:3F:26:3E:EF,-66,127,1.5,5.0,1.5
1758680325356,2025-09-24 11:18:45.356,AC:23:3F:26:3E:EF,-74,127,1.5,5.0,1.5
1758680325374,2025-09-24 11:18:45.374,AC:23:3F:26:3E:EF,-73,127,1.5,5.0,1.5
