image_name,marker_id,x,y,z,ransac_threshold,filter_type,is_global_position,marker_count,total_images_processed,successful_images,ransac_population,is_ransac_excluded
,-1,0.8545297644560047,5.5992265971011435,1.5071604564590908,0.2,WEIGHTED_MEDIAN,true,20,6,6,14,null
1761873060916.matphoto,30,1.3382131125890089,5.476996988945085,1.5685513229265917,,,false,1,,6,,true
1761873060916.matphoto,2,0.6826814936877987,5.462623371293548,0.307630870797449,,,false,1,,6,,true
1761873060916.matphoto,21,0.5259140232266497,5.436791086436296,1.943277291976436,,,false,1,,6,,true
1761873065944.matphoto,33,1.0282974512990475,5.666159339716653,1.5037884267735433,,,false,1,,6,,false
1761873065944.matphoto,0,1.02836350392993,5.660734093557515,1.5071604564590908,,,false,1,,6,,false
1761873065944.matphoto,25,1.0321903062343696,5.655125514273469,1.4781427367951143,,,false,1,,6,,false
1761873070973.matphoto,30,1.1638303560161296,5.469580265188244,1.2212498019471631,,,false,1,,6,,true
1761873070973.matphoto,2,0.33605768074063824,5.532277672999404,1.3889332435816582,,,false,1,,6,,true
1761873070973.matphoto,21,-0.14901758211833072,5.409450530393794,1.3469351849112958,,,false,1,,6,,true
1761873253061.matphoto,34,0.8403235744285631,5.5992265971011435,1.5103746615325007,,,false,1,,6,,false
1761873253061.matphoto,14,0.8317899906150832,5.599159292564044,1.5173159226534896,,,false,1,,6,,false
1761873253061.matphoto,28,0.8325416192435289,5.616016609436698,1.4958314207722048,,,false,1,,6,,false
1761873253061.matphoto,12,0.8497261268199207,5.5868449596776495,1.5312636209871275,,,false,1,,6,,false
1761873253061.matphoto,26,0.8199962693523142,5.623309362222303,1.4367827341165533,,,false,1,,6,,false
1761873258061.matphoto,39,0.8441347823090581,5.64593676670532,1.4865804978866404,,,false,1,,6,,false
1761873258061.matphoto,16,0.8814898058240175,5.625414533516273,1.4875469306924185,,,false,1,,6,,false
1761873258061.matphoto,17,0.9145009971506703,5.642580355575873,1.5370192050299003,,,false,1,,6,,false
1761873263063.matphoto,34,0.8545297644560047,5.570331651551723,1.5129316676186535,,,false,1,,6,,false
1761873263063.matphoto,14,0.8507005517112924,5.5693301744443575,1.5174532792191915,,,false,1,,6,,false
1761873263063.matphoto,28,0.848135295336832,5.588818823246385,1.4989114594637913,,,false,1,,6,,false
