image_name,marker_id,x,y,z,ransac_threshold,filter_type,is_global_position,marker_count,total_images_processed,successful_images,ransac_population,is_ransac_excluded
,-1,0.31862170197953343,21.01346267569594,1.5037234246842648,0.2,WEIGHTED_MEDIAN,true,20,6,6,17,null
1762133267801.matphoto,36,0.36885716079290587,20.91194033119568,1.475382994058559,,,false,1,,6,,false
1762133267801.matphoto,18,0.36387454127811614,20.957546420414964,1.5356346174845632,,,false,1,,6,,false
1762133272833.matphoto,38,0.34783911676246815,20.955345259590885,1.5106390790001119,,,false,1,,6,,false
1762133272833.matphoto,8,0.34462757780750164,20.983097583356738,1.5086348798112672,,,false,1,,6,,false
1762133272833.matphoto,29,0.36472581770831747,20.923983965444847,1.4711198452451324,,,false,1,,6,,false
1762133272833.matphoto,36,0.5182135308985418,20.94585513277144,1.4937517026238114,,,false,1,,6,,true
1762133272833.matphoto,18,0.4984322865936255,20.963045225322066,1.4976527227134215,,,false,1,,6,,false
1762133272833.matphoto,30,1.0821930968722944,20.653941971027788,5.668417572368098,,,false,1,,6,,true
1762133277834.matphoto,38,0.31791799591666225,21.01251416443215,1.5037234246842648,,,false,1,,6,,false
1762133277834.matphoto,8,0.31862170197953343,21.04647623533642,1.500162160991852,,,false,1,,6,,false
1762133277834.matphoto,29,0.3454143238917191,20.99512842104006,1.4702071489857227,,,false,1,,6,,false
1762133422838.matphoto,37,0.14519894879045525,21.066420179688333,1.4852745051097551,,,false,1,,6,,false
1762133422838.matphoto,4,0.14644656260212718,20.944751597272486,1.4846697288358646,,,false,1,,6,,false
1762133422838.matphoto,22,0.21857630210953616,21.071979513982928,1.517948420250877,,,false,1,,6,,false
1762133427870.matphoto,37,0.17881963877582208,21.119695579973758,1.4870919605683564,,,false,1,,6,,false
1762133427870.matphoto,4,0.39348056262337106,25.57125533255783,0.7673366661990928,,,false,1,,6,,true
1762133427870.matphoto,22,0.2370095380949555,21.1461293667528,1.5392121855933767,,,false,1,,6,,false
1762133432898.matphoto,38,0.30477634043180335,21.02642718367887,1.5230875044313228,,,false,1,,6,,false
1762133432898.matphoto,8,0.3198084055218995,21.067658356283452,1.5259347964398597,,,false,1,,6,,false
1762133432898.matphoto,29,0.3220916494441146,21.01346267569594,1.4764726834504087,,,false,1,,6,,false
