image_name,marker_id,x,y,z,ransac_threshold,filter_type,is_global_position,marker_count,total_images_processed,successful_images,ransac_population,is_ransac_excluded
,-1,0.8420236289097027,25.118327465931085,1.4974573307759809,0.2,WEIGHTED_MEDIAN,true,17,6,6,17,null
1762136781797.matphoto,6,0.727993625590966,25.01044450012033,1.5469376231587182,,,false,1,,6,,false
1762136781797.matphoto,23,0.7737440478455764,25.05615311133763,1.382001743055691,,,false,1,,6,,false
1762136786824.matphoto,6,0.7619276204321358,25.048654778904158,1.5514711797971923,,,false,1,,6,,false
1762136786824.matphoto,23,0.8042761656905083,25.093936496636164,1.379631351145668,,,false,1,,6,,false
1762136786824.matphoto,38,0.7965048516340896,25.059071320876846,1.5047351091632528,,,false,1,,6,,false
1762136791824.matphoto,6,0.8282580955339389,25.1455876496127,1.4943338096413188,,,false,1,,6,,false
1762136791824.matphoto,23,0.8093261631940075,25.118327465931085,1.38249083885296,,,false,1,,6,,false
1762136951222.matphoto,37,0.8420236289097027,25.232514901703418,1.5154475875990863,,,false,1,,6,,false
1762136951222.matphoto,4,0.8447494169502747,25.117403678612206,1.5177398612088608,,,false,1,,6,,false
1762136951222.matphoto,22,0.8729755292247936,25.19198217554867,1.4967251933069343,,,false,1,,6,,false
1762136956226.matphoto,37,0.8474654047071848,25.204895689222194,1.517825959488698,,,false,1,,6,,false
1762136956226.matphoto,4,0.8433841859616984,25.096652254557327,1.5204074589759002,,,false,1,,6,,false
1762136956226.matphoto,22,0.8768058188038153,25.164289412336387,1.4907567499215122,,,false,1,,6,,false
1762136956226.matphoto,38,0.8503325308705358,25.147305573002857,1.5214739409011382,,,false,1,,6,,false
1762136961253.matphoto,37,0.8498430607372347,25.189358615800383,1.5126874536514798,,,false,1,,6,,false
1762136961253.matphoto,4,0.8505708500914502,25.070060156214065,1.515670230435699,,,false,1,,6,,false
1762136961253.matphoto,22,0.8735365173192875,25.14778436097852,1.4974573307759809,,,false,1,,6,,false
