rssi_timestamp,entry_type,image_filename,marker_id,x,y,z,ransac_threshold,filter_type,is_global_position,marker_count,images_processed,successful_images,ransac_population,is_ransac_excluded,image_timestamp
1764851709203,GLOBAL,,-1,0.47115055518759763,26.563454904017313,1.4597706964659702,0.2,WEIGHTED_MEDIAN,true,5,1,1,5,false,
1764851709203,IMAGE,image_0001_1764851709144.matphoto,37,0.46544271555007866,26.563454904017313,1.4892535471061965,,,false,1,1,1,,false,1.764851709144E12
1764851709203,IMAGE,image_0001_1764851709144.matphoto,4,0.4613068056851042,26.443184941230772,1.500714108717462,,,false,1,1,1,,false,1.764851709144E12
1764851709203,IMAGE,image_0001_1764851709144.matphoto,22,0.47115055518759763,26.524091099856793,1.385032647666485,,,false,1,1,1,,false,1.764851709144E12
1764851709203,IMAGE,image_0001_1764851709144.matphoto,42,0.49270301311442033,26.6014583179896,1.4035484302410448,,,false,1,1,1,,false,1.764851709144E12
1764851709203,IMAGE,image_0001_1764851709144.matphoto,58,0.5204169132486949,26.59700192610449,1.4597706964659702,,,false,1,1,1,,false,1.764851709144E12
1764851709519,GLOBAL,,-1,0.5204169132486949,26.524091099856793,1.440772843997313,0.2,WEIGHTED_MEDIAN,true,11,2,2,11,false,
1764851709519,IMAGE,image_0001_1764851709144.matphoto,37,0.46544271555007866,26.563454904017313,1.4892535471061965,,,false,1,2,2,,false,1.764851709144E12
1764851709519,IMAGE,image_0001_1764851709144.matphoto,4,0.4613068056851042,26.443184941230772,1.500714108717462,,,false,1,2,2,,false,1.764851709144E12
1764851709519,IMAGE,image_0001_1764851709144.matphoto,22,0.47115055518759763,26.524091099856793,1.385032647666485,,,false,1,2,2,,false,1.764851709144E12
1764851709519,IMAGE,image_0001_1764851709144.matphoto,42,0.49270301311442033,26.6014583179896,1.4035484302410448,,,false,1,2,2,,false,1.764851709144E12
1764851709519,IMAGE,image_0001_1764851709144.matphoto,58,0.5204169132486949,26.59700192610449,1.4597706964659702,,,false,1,2,2,,false,1.764851709144E12
1764851709519,IMAGE,image_0002_1764851709469.matphoto,37,0.5855894992597015,26.52688244344002,1.4409977696169478,,,false,1,2,2,,false,1.764851709469E12
1764851709519,IMAGE,image_0002_1764851709469.matphoto,4,0.5444044321721326,26.441902292857307,1.440772843997313,,,false,1,2,2,,false,1.764851709469E12
1764851709519,IMAGE,image_0002_1764851709469.matphoto,22,0.582436527091218,26.437597205041893,1.3356407776365689,,,false,1,2,2,,false,1.764851709469E12
1764851709519,IMAGE,image_0002_1764851709469.matphoto,23,0.5165985158731164,26.466506673726883,1.349884384086581,,,false,1,2,2,,false,1.764851709469E12
1764851709519,IMAGE,image_0002_1764851709469.matphoto,42,0.5268454341616811,26.550487049167053,1.3694398190877406,,,false,1,2,2,,false,1.764851709469E12
1764851709519,IMAGE,image_0002_1764851709469.matphoto,58,0.6827800083445776,26.45079561242497,1.5058777966783314,,,false,1,2,2,,false,1.764851709469E12
1764851709814,GLOBAL,,-1,0.582436527091218,26.441902292857307,1.427430015323359,0.2,WEIGHTED_MEDIAN,true,18,3,3,17,false,
1764851709814,IMAGE,image_0001_1764851709144.matphoto,37,0.46544271555007866,26.563454904017313,1.4892535471061965,,,false,1,3,3,,false,1.764851709144E12
1764851709814,IMAGE,image_0001_1764851709144.matphoto,4,0.4613068056851042,26.443184941230772,1.500714108717462,,,false,1,3,3,,false,1.764851709144E12
1764851709814,IMAGE,image_0001_1764851709144.matphoto,22,0.47115055518759763,26.524091099856793,1.385032647666485,,,false,1,3,3,,false,1.764851709144E12
1764851709814,IMAGE,image_0001_1764851709144.matphoto,42,0.49270301311442033,26.6014583179896,1.4035484302410448,,,false,1,3,3,,false,1.764851709144E12
1764851709814,IMAGE,image_0001_1764851709144.matphoto,58,0.5204169132486949,26.59700192610449,1.4597706964659702,,,false,1,3,3,,false,1.764851709144E12
1764851709814,IMAGE,image_0002_1764851709469.matphoto,37,0.5855894992597015,26.52688244344002,1.4409977696169478,,,false,1,3,3,,false,1.764851709469E12
1764851709814,IMAGE,image_0002_1764851709469.matphoto,4,0.5444044321721326,26.441902292857307,1.440772843997313,,,false,1,3,3,,false,1.764851709469E12
1764851709814,IMAGE,image_0002_1764851709469.matphoto,22,0.582436527091218,26.437597205041893,1.3356407776365689,,,false,1,3,3,,false,1.764851709469E12
1764851709814,IMAGE,image_0002_1764851709469.matphoto,23,0.5165985158731164,26.466506673726883,1.349884384086581,,,false,1,3,3,,false,1.764851709469E12
1764851709814,IMAGE,image_0002_1764851709469.matphoto,42,0.5268454341616811,26.550487049167053,1.3694398190877406,,,false,1,3,3,,false,1.764851709469E12
1764851709814,IMAGE,image_0002_1764851709469.matphoto,58,0.6827800083445776,26.45079561242497,1.5058777966783314,,,false,1,3,3,,false,1.764851709469E12
1764851709814,IMAGE,image_0003_1764851709791.matphoto,37,0.742898670550515,26.27315198300003,1.6105341697866837,,,false,1,3,3,,true,1.764851709791E12
1764851709814,IMAGE,image_0003_1764851709791.matphoto,6,0.627697662596276,26.39983263396935,1.4531557259900763,,,false,1,3,3,,false,1.764851709791E12
1764851709814,IMAGE,image_0003_1764851709791.matphoto,4,0.6538635033792108,26.31485382706863,1.4577625294961811,,,false,1,3,3,,false,1.764851709791E12
1764851709814,IMAGE,image_0003_1764851709791.matphoto,23,0.6346748327429146,26.39854649893713,1.3110419165543226,,,false,1,3,3,,false,1.764851709791E12
1764851709814,IMAGE,image_0003_1764851709791.matphoto,22,0.6736997441382471,26.3324811267491,1.3925713834338511,,,false,1,3,3,,false,1.764851709791E12
1764851709814,IMAGE,image_0003_1764851709791.matphoto,42,0.6485513234061782,26.40761937597544,1.427430015323359,,,false,1,3,3,,false,1.764851709791E12
1764851709814,IMAGE,image_0003_1764851709791.matphoto,58,0.6580056457208574,26.38152088289439,1.4723810044081058,,,false,1,3,3,,false,1.764851709791E12
1764851710154,GLOBAL,,-1,0.6538635033792108,26.33747830156583,1.401440388177877,0.2,WEIGHTED_MEDIAN,true,20,3,3,19,false,
1764851710154,IMAGE,image_0002_1764851709469.matphoto,37,0.5855894992597015,26.52688244344002,1.4409977696169478,,,false,1,3,3,,false,1.764851709469E12
1764851710154,IMAGE,image_0002_1764851709469.matphoto,4,0.5444044321721326,26.441902292857307,1.440772843997313,,,false,1,3,3,,false,1.764851709469E12
1764851710154,IMAGE,image_0002_1764851709469.matphoto,22,0.582436527091218,26.437597205041893,1.3356407776365689,,,false,1,3,3,,false,1.764851709469E12
1764851710154,IMAGE,image_0002_1764851709469.matphoto,23,0.5165985158731164,26.466506673726883,1.349884384086581,,,false,1,3,3,,false,1.764851709469E12
1764851710154,IMAGE,image_0002_1764851709469.matphoto,42,0.5268454341616811,26.550487049167053,1.3694398190877406,,,false,1,3,3,,false,1.764851709469E12
1764851710154,IMAGE,image_0002_1764851709469.matphoto,58,0.6827800083445776,26.45079561242497,1.5058777966783314,,,false,1,3,3,,false,1.764851709469E12
1764851710154,IMAGE,image_0003_1764851709791.matphoto,37,0.742898670550515,26.27315198300003,1.6105341697866837,,,false,1,3,3,,true,1.764851709791E12
1764851710154,IMAGE,image_0003_1764851709791.matphoto,6,0.627697662596276,26.39983263396935,1.4531557259900763,,,false,1,3,3,,false,1.764851709791E12
1764851710154,IMAGE,image_0003_1764851709791.matphoto,4,0.6538635033792108,26.31485382706863,1.4577625294961811,,,false,1,3,3,,false,1.764851709791E12
1764851710154,IMAGE,image_0003_1764851709791.matphoto,23,0.6346748327429146,26.39854649893713,1.3110419165543226,,,false,1,3,3,,false,1.764851709791E12
1764851710154,IMAGE,image_0003_1764851709791.matphoto,22,0.6736997441382471,26.3324811267491,1.3925713834338511,,,false,1,3,3,,false,1.764851709791E12
1764851710154,IMAGE,image_0003_1764851709791.matphoto,42,0.6485513234061782,26.40761937597544,1.427430015323359,,,false,1,3,3,,false,1.764851709791E12
1764851710154,IMAGE,image_0003_1764851709791.matphoto,58,0.6580056457208574,26.38152088289439,1.4723810044081058,,,false,1,3,3,,false,1.764851709791E12
1764851710154,IMAGE,image_0004_1764851710134.matphoto,37,0.7001029990984848,26.30087078060339,1.481434600511294,,,false,1,3,3,,false,1.764851710134E12
1764851710154,IMAGE,image_0004_1764851710134.matphoto,6,0.6782632344239543,26.33747830156583,1.3841841259454633,,,false,1,3,3,,false,1.764851710134E12
1764851710154,IMAGE,image_0004_1764851710134.matphoto,4,0.6380023742988177,26.236251012729653,1.4259507897852268,,,false,1,3,3,,false,1.764851710134E12
1764851710154,IMAGE,image_0004_1764851710134.matphoto,23,0.6677697403095375,26.30060398853599,1.2928903912244456,,,false,1,3,3,,false,1.764851710134E12
1764851710154,IMAGE,image_0004_1764851710134.matphoto,22,0.7231567041953793,26.256035843257482,1.401440388177877,,,false,1,3,3,,false,1.764851710134E12
1764851710154,IMAGE,image_0004_1764851710134.matphoto,42,0.7180586563989639,26.30493591789284,1.416010371268281,,,false,1,3,3,,false,1.764851710134E12
1764851710154,IMAGE,image_0004_1764851710134.matphoto,58,0.7257292285977752,26.277815129323244,1.4565331885014652,,,false,1,3,3,,false,1.764851710134E12
1764851710412,GLOBAL,,-1,0.6580056457208574,26.33747830156583,1.4259507897852268,0.2,WEIGHTED_MEDIAN,true,24,4,4,20,false,
1764851710412,IMAGE,image_0002_1764851709469.matphoto,37,0.5855894992597015,26.52688244344002,1.4409977696169478,,,false,1,4,4,,false,1.764851709469E12
1764851710412,IMAGE,image_0002_1764851709469.matphoto,4,0.5444044321721326,26.441902292857307,1.440772843997313,,,false,1,4,4,,false,1.764851709469E12
1764851710412,IMAGE,image_0002_1764851709469.matphoto,22,0.582436527091218,26.437597205041893,1.3356407776365689,,,false,1,4,4,,false,1.764851709469E12
1764851710412,IMAGE,image_0002_1764851709469.matphoto,23,0.5165985158731164,26.466506673726883,1.349884384086581,,,false,1,4,4,,false,1.764851709469E12
1764851710412,IMAGE,image_0002_1764851709469.matphoto,42,0.5268454341616811,26.550487049167053,1.3694398190877406,,,false,1,4,4,,false,1.764851709469E12
1764851710412,IMAGE,image_0002_1764851709469.matphoto,58,0.6827800083445776,26.45079561242497,1.5058777966783314,,,false,1,4,4,,false,1.764851709469E12
1764851710412,IMAGE,image_0003_1764851709791.matphoto,37,0.742898670550515,26.27315198300003,1.6105341697866837,,,false,1,4,4,,true,1.764851709791E12
1764851710412,IMAGE,image_0003_1764851709791.matphoto,6,0.627697662596276,26.39983263396935,1.4531557259900763,,,false,1,4,4,,false,1.764851709791E12
1764851710412,IMAGE,image_0003_1764851709791.matphoto,4,0.6538635033792108,26.31485382706863,1.4577625294961811,,,false,1,4,4,,false,1.764851709791E12
1764851710412,IMAGE,image_0003_1764851709791.matphoto,23,0.6346748327429146,26.39854649893713,1.3110419165543226,,,false,1,4,4,,false,1.764851709791E12
1764851710412,IMAGE,image_0003_1764851709791.matphoto,22,0.6736997441382471,26.3324811267491,1.3925713834338511,,,false,1,4,4,,false,1.764851709791E12
1764851710412,IMAGE,image_0003_1764851709791.matphoto,42,0.6485513234061782,26.40761937597544,1.427430015323359,,,false,1,4,4,,false,1.764851709791E12
1764851710412,IMAGE,image_0003_1764851709791.matphoto,58,0.6580056457208574,26.38152088289439,1.4723810044081058,,,false,1,4,4,,false,1.764851709791E12
1764851710412,IMAGE,image_0004_1764851710134.matphoto,37,0.7001029990984848,26.30087078060339,1.481434600511294,,,false,1,4,4,,false,1.764851710134E12
1764851710412,IMAGE,image_0004_1764851710134.matphoto,6,0.6782632344239543,26.33747830156583,1.3841841259454633,,,false,1,4,4,,false,1.764851710134E12
1764851710412,IMAGE,image_0004_1764851710134.matphoto,4,0.6380023742988177,26.236251012729653,1.4259507897852268,,,false,1,4,4,,false,1.764851710134E12
1764851710412,IMAGE,image_0004_1764851710134.matphoto,23,0.6677697403095375,26.30060398853599,1.2928903912244456,,,false,1,4,4,,false,1.764851710134E12
1764851710412,IMAGE,image_0004_1764851710134.matphoto,22,0.7231567041953793,26.256035843257482,1.401440388177877,,,false,1,4,4,,false,1.764851710134E12
1764851710412,IMAGE,image_0004_1764851710134.matphoto,42,0.7180586563989639,26.30493591789284,1.416010371268281,,,false,1,4,4,,false,1.764851710134E12
1764851710412,IMAGE,image_0004_1764851710134.matphoto,58,0.7257292285977752,26.277815129323244,1.4565331885014652,,,false,1,4,4,,false,1.764851710134E12
1764851710412,IMAGE,image_0005_1764851710394.matphoto,37,0.7449687386970829,26.26257899566245,1.456644869731881,,,false,1,4,4,,false,1.764851710394E12
1764851710412,IMAGE,image_0005_1764851710394.matphoto,4,0.7897946852438051,26.131882717801695,1.4156791818096714,,,false,1,4,4,,true,1.764851710394E12
1764851710412,IMAGE,image_0005_1764851710394.matphoto,42,0.8442970756214105,26.191881635201238,1.3847140885946752,,,false,1,4,4,,true,1.764851710394E12
1764851710412,IMAGE,image_0005_1764851710394.matphoto,58,0.9462561582269209,26.098234212791233,1.4510376995929035,,,false,1,4,4,,true,1.764851710394E12
1764851710510,GLOBAL,,-1,0.6782632344239543,26.30087078060339,1.416010371268281,0.2,WEIGHTED_MEDIAN,true,18,3,3,17,false,
1764851710510,IMAGE,image_0003_1764851709791.matphoto,37,0.742898670550515,26.27315198300003,1.6105341697866837,,,false,1,3,3,,false,1.764851709791E12
1764851710510,IMAGE,image_0003_1764851709791.matphoto,6,0.627697662596276,26.39983263396935,1.4531557259900763,,,false,1,3,3,,false,1.764851709791E12
1764851710510,IMAGE,image_0003_1764851709791.matphoto,4,0.6538635033792108,26.31485382706863,1.4577625294961811,,,false,1,3,3,,false,1.764851709791E12
1764851710510,IMAGE,image_0003_1764851709791.matphoto,23,0.6346748327429146,26.39854649893713,1.3110419165543226,,,false,1,3,3,,false,1.764851709791E12
1764851710510,IMAGE,image_0003_1764851709791.matphoto,22,0.6736997441382471,26.3324811267491,1.3925713834338511,,,false,1,3,3,,false,1.764851709791E12
1764851710510,IMAGE,image_0003_1764851709791.matphoto,42,0.6485513234061782,26.40761937597544,1.427430015323359,,,false,1,3,3,,false,1.764851709791E12
