image_name,marker_id,x,y,z,ransac_threshold,filter_type,is_global_position,marker_count,total_images_processed,successful_images,ransac_population,is_ransac_excluded
,-1,0.28277006036692387,12.679184264471193,1.5081682052648515,0.2,WEIGHTED_MEDIAN,true,24,6,6,19,null
1761877221108.matphoto,39,0.37357166778017104,12.559582761346736,1.545348358138327,,,false,1,,6,,false
1761877221108.matphoto,16,0.36920566714993597,12.57852418436215,1.536071446838972,,,false,1,,6,,false
1761877221108.matphoto,17,0.4008967004163142,12.543352581727092,1.5002273095344587,,,false,1,,6,,false
1761877221108.matphoto,30,-0.2833039668910575,12.466745286742613,2.0541697889525565,,,false,1,,6,,true
1761877226137.matphoto,30,-0.418501837462512,12.425965098516432,1.3308152585629052,,,false,1,,6,,true
1761877226137.matphoto,0,0.4711150215080664,12.63641979222372,1.4513098030358116,,,false,1,,6,,false
1761877226137.matphoto,2,3.492132774342986,12.26870008319051,0.9628416773776011,,,false,1,,6,,true
1761877231162.matphoto,39,0.3626601172063162,12.606441161340245,1.541143061624056,,,false,1,,6,,false
1761877231162.matphoto,16,0.3735278495386276,12.633014138658984,1.5236558311650952,,,false,1,,6,,false
1761877231162.matphoto,17,0.35859262159474903,12.600623896189282,1.506870577096994,,,false,1,,6,,false
1761877231162.matphoto,30,-0.9605692885866648,12.550004719991236,2.2039426290517725,,,false,1,,6,,true
1761877231162.matphoto,33,0.40601043949708515,12.652760043863077,1.4439501521302889,,,false,1,,6,,false
1761877231162.matphoto,2,-1.3899839194658856,12.447464045505225,1.9205042665808318,,,false,1,,6,,true
1761877231162.matphoto,0,0.5366385119233184,12.67801598493656,1.471393134577984,,,false,1,,6,,false
1761877608491.matphoto,38,0.28277006036692387,12.655188459317419,1.5256968739613503,,,false,1,,6,,false
1761877608491.matphoto,8,0.2625672401118684,12.58122010188369,1.5055798581722164,,,false,1,,6,,false
1761877613521.matphoto,36,0.22431690419622718,12.691523669806179,1.501093493592392,,,false,1,,6,,false
1761877613521.matphoto,18,0.2229056897238133,12.679184264471193,1.5133592601929564,,,false,1,,6,,false
1761877613521.matphoto,20,0.2538770100630361,12.70022806132539,1.5066526432086345,,,false,1,,6,,false
1761877613521.matphoto,38,0.2869930167046153,12.696957785639103,1.5247558475675504,,,false,1,,6,,false
1761877613521.matphoto,8,0.274269868475717,12.637948773640893,1.5361471146709402,,,false,1,,6,,false
1761877618549.matphoto,36,0.2524060806069828,12.71012202282322,1.5081509920712242,,,false,1,,6,,false
1761877618549.matphoto,18,0.2609998043928399,12.691833839591252,1.5196345061478385,,,false,1,,6,,false
1761877618549.matphoto,20,0.2837796859875399,12.718753598478367,1.5081682052648515,,,false,1,,6,,false
