image_name,marker_id,x,y,z,ransac_threshold,filter_type,is_global_position,marker_count,total_images_processed,successful_images,ransac_population,is_ransac_excluded
,-1,0.4991732918739494,11.180567351105871,1.503177078583982,0.2,WEIGHTED_MEDIAN,true,29,6,6,22,null
1761876358828.matphoto,12,0.4991732918739494,11.180567351105871,1.5066372130994046,,,false,1,,6,,false
1761876358828.matphoto,35,0.5018752837534375,11.177072250001368,1.496467645233502,,,false,1,,6,,false
1761876358828.matphoto,30,-0.20799233977604625,11.037074188514644,2.457018657429841,,,false,1,,6,,true
1761876358828.matphoto,0,0.40526973742678263,11.235162242183549,1.4694629663460281,,,false,1,,6,,false
1761876358828.matphoto,2,0.010188563060371414,11.219987954160626,2.603674799753186,,,false,1,,6,,true
1761876363832.matphoto,12,0.4843891872566035,11.137558683172827,1.503177078583982,,,false,1,,6,,false
1761876363832.matphoto,35,0.49128528305567604,11.142337577134517,1.4806947804669541,,,false,1,,6,,false
1761876363832.matphoto,26,0.47239017792197463,11.116933066829123,1.5010111053525053,,,false,1,,6,,false
1761876363832.matphoto,33,0.5228780072816792,11.104677067531401,1.5095199765589367,,,false,1,,6,,false
1761876363832.matphoto,30,1.4557683952025757,11.022066602698924,2.535476518593237,,,false,1,,6,,true
1761876363832.matphoto,0,0.5506719513248741,11.154353272500266,1.4607790257149134,,,false,1,,6,,false
1761876363832.matphoto,2,2.4327231582764854,10.988115889595335,1.1052125816841114,,,false,1,,6,,true
1761876363832.matphoto,25,0.684676417669891,11.024517594396332,1.4633456547306092,,,false,1,,6,,true
1761876368852.matphoto,39,0.5374978055043547,11.207490643170605,1.525318957672213,,,false,1,,6,,false
1761876368852.matphoto,16,0.5375798943284962,11.218228068771358,1.5151297395135654,,,false,1,,6,,false
1761876368852.matphoto,17,0.5397479477381375,11.194344718095007,1.4827640828999427,,,false,1,,6,,false
1761876368852.matphoto,30,-0.46592502944426273,11.10598678159503,1.5473921259936525,,,false,1,,6,,true
1761876368852.matphoto,33,0.6097138065714458,11.19142364339356,1.4777411694956983,,,false,1,,6,,false
1761876368852.matphoto,2,-0.030389308357895883,11.161184489655712,0.3812781550438181,,,false,1,,6,,true
1761876368852.matphoto,0,0.46871376838882584,11.278894006262657,1.4652804907257073,,,false,1,,6,,false
1761876583970.matphoto,36,0.36404664720210067,11.278249873174492,1.4880862454019015,,,false,1,,6,,false
1761876583970.matphoto,18,0.3782942768745765,11.26366635391716,1.5098365669346905,,,false,1,,6,,false
1761876583970.matphoto,20,0.40171928048017125,11.30820124196098,1.5000304172644843,,,false,1,,6,,false
1761876589001.matphoto,36,0.38186636510995764,11.30751859842412,1.4964372199953384,,,false,1,,6,,false
1761876589001.matphoto,18,0.39863279885487013,11.2944957826382,1.5074509505273244,,,false,1,,6,,false
1761876589001.matphoto,20,0.4088184304690736,11.32175207024649,1.511013146687939,,,false,1,,6,,false
1761876594040.matphoto,39,0.5151222786497642,11.249543701048665,1.5355844761384037,,,false,1,,6,,false
1761876594040.matphoto,16,0.5172741329680957,11.262389600213321,1.5287141597211722,,,false,1,,6,,false
1761876594040.matphoto,17,0.5092376069558506,11.235843568882455,1.5006323723750388,,,false,1,,6,,false
