image_name,marker_id,x,y,z,ransac_threshold,filter_type,is_global_position,marker_count,total_images_processed,successful_images,ransac_population,is_ransac_excluded
,-1,1.199957261604581,13.963292215257537,1.513400736011465,0.2,WEIGHTED_MEDIAN,true,25,6,6,20,null
1761877881194.matphoto,35,1.3410290430611382,13.962255235691234,1.503632977660045,,,false,1,,6,,false
1761877881194.matphoto,12,1.3095633339786137,13.97320929533003,1.503989151208431,,,false,1,,6,,false
1761877881194.matphoto,26,1.303560067253275,13.906273409835409,1.5330771776032066,,,false,1,,6,,false
1761877881194.matphoto,30,-0.23877521328396145,13.881446984445974,1.2087986550375458,,,false,1,,6,,true
1761877886223.matphoto,35,1.3034796365101247,13.89981421956005,1.4918072057868574,,,false,1,,6,,false
1761877886223.matphoto,12,1.2885467209409973,13.923666877822612,1.5169758564384257,,,false,1,,6,,false
1761877886223.matphoto,30,-0.4752289889362218,13.803824467311255,2.7186903518476946,,,false,1,,6,,true
1761877886223.matphoto,26,1.2805086196241746,13.868653568260818,1.5447405650371167,,,false,1,,6,,false
1761877886223.matphoto,2,-1.8730100606069175,13.689562589621294,1.272227524235266,,,false,1,,6,,true
1761877891255.matphoto,35,1.3491698468266957,13.993172566456789,1.4854334556839086,,,false,1,,6,,false
1761877891255.matphoto,12,1.3244486421325918,14.009430098746435,1.505653592541989,,,false,1,,6,,false
1761877891255.matphoto,26,1.313640724101646,13.945826918333225,1.5404031230813202,,,false,1,,6,,false
1761877891255.matphoto,30,-1.1784132428438137,13.817238359305177,1.8285123782718982,,,false,1,,6,,true
1761878243211.matphoto,32,1.1981425495654665,14.104629329050134,1.527124739310037,,,false,1,,6,,false
1761878243211.matphoto,5,1.2091118999944002,14.062200412619774,1.527989115453337,,,false,1,,6,,false
1761878243211.matphoto,1,1.143318335206212,14.112032642160724,1.4887178222806,,,false,1,,6,,false
1761878248242.matphoto,31,1.2006244905138819,13.96303381084147,1.513400736011465,,,false,1,,6,,false
1761878248242.matphoto,3,1.199957261604581,13.963292215257537,1.5176076418922615,,,false,1,,6,,false
1761878248242.matphoto,24,1.176251385945685,13.97666451282656,1.4991552608947303,,,false,1,,6,,false
1761878248242.matphoto,32,1.2073468816192945,14.005005808657108,1.5329578002017854,,,false,1,,6,,false
1761878248242.matphoto,5,1.0698809740808617,20.31097647565421,0.8124159594859244,,,false,1,,6,,true
1761878248242.matphoto,1,1.1754761779072413,14.018852440212669,1.5057135097473096,,,false,1,,6,,false
1761878253275.matphoto,32,1.197477133636825,14.110059318898937,1.5256572875130752,,,false,1,,6,,false
1761878253275.matphoto,5,1.1985528952156241,14.075451075772726,1.5225951080340494,,,false,1,,6,,false
1761878253275.matphoto,1,1.164852925887915,14.122605875560785,1.5029052978787014,,,false,1,,6,,false
