rssi_timestamp,entry_type,image_filename,marker_id,x,y,z,ransac_threshold,filter_type,is_global_position,marker_count,images_processed,successful_images,ransac_population,is_ransac_excluded,image_timestamp
1764640731169,GLOBAL,,-1,1.0483828752968867,26.99690234104882,1.4638637857611736,0.2,WEIGHTED_MEDIAN,true,5,1,1,4,false,
1764640731169,IMAGE,image_0001_1764640731090.matphoto,37,1.0323814777694948,26.99224088596753,1.4935028745714098,,,false,1,1,1,,false,1.76464073109E12
1764640731169,IMAGE,image_0001_1764640731090.matphoto,6,1.0592110687380292,27.02891820944279,1.380886545968043,,,false,1,1,1,,false,1.76464073109E12
1764640731169,IMAGE,image_0001_1764640731090.matphoto,23,0.9846466471431312,20.32973622919131,1.0606393320164944,,,false,1,1,1,,true,1.76464073109E12
1764640731169,IMAGE,image_0001_1764640731090.matphoto,42,1.0483828752968867,27.024642752266743,1.4059716120887429,,,false,1,1,1,,false,1.76464073109E12
1764640731169,IMAGE,image_0001_1764640731090.matphoto,58,1.0519632723206174,26.99690234104882,1.4638637857611736,,,false,1,1,1,,false,1.76464073109E12
1764640731649,GLOBAL,,-1,1.045175168604608,26.99224088596753,1.4059716120887429,0.2,WEIGHTED_MEDIAN,true,11,3,3,10,false,
1764640731649,IMAGE,image_0001_1764640731090.matphoto,37,1.0323814777694948,26.99224088596753,1.4935028745714098,,,false,1,3,3,,false,1.76464073109E12
1764640731649,IMAGE,image_0001_1764640731090.matphoto,6,1.0592110687380292,27.02891820944279,1.380886545968043,,,false,1,3,3,,false,1.76464073109E12
1764640731649,IMAGE,image_0001_1764640731090.matphoto,23,0.9846466471431312,20.32973622919131,1.0606393320164944,,,false,1,3,3,,true,1.76464073109E12
1764640731649,IMAGE,image_0001_1764640731090.matphoto,42,1.0483828752968867,27.024642752266743,1.4059716120887429,,,false,1,3,3,,false,1.76464073109E12
1764640731649,IMAGE,image_0001_1764640731090.matphoto,58,1.0519632723206174,26.99690234104882,1.4638637857611736,,,false,1,3,3,,false,1.76464073109E12
1764640731649,IMAGE,image_0002_1764640731346.matphoto,23,1.041626704383574,26.965706254557,1.3053542319198579,,,false,1,3,3,,false,1.764640731346E12
1764640731649,IMAGE,image_0003_1764640731612.matphoto,37,1.045175168604608,26.968884963153567,1.4782263028691156,,,false,1,3,3,,false,1.764640731612E12
1764640731649,IMAGE,image_0003_1764640731612.matphoto,6,1.0726207030408288,27.01114448074298,1.3801093571680234,,,false,1,3,3,,false,1.764640731612E12
1764640731649,IMAGE,image_0003_1764640731612.matphoto,42,1.0479368523130663,27.002980562665403,1.4067279533445427,,,false,1,3,3,,false,1.764640731612E12
1764640731649,IMAGE,image_0003_1764640731612.matphoto,23,1.039122190297566,26.939711089509153,1.3022801602320855,,,false,1,3,3,,false,1.764640731612E12
1764640731649,IMAGE,image_0003_1764640731612.matphoto,58,1.0683006302655755,26.95226866291795,1.4528979510875235,,,false,1,3,3,,false,1.764640731612E12
1764640731890,GLOBAL,,-1,1.0479368523130663,26.968884963153567,1.401680608439619,0.2,WEIGHTED_MEDIAN,true,16,4,4,15,false,
1764640731890,IMAGE,image_0001_1764640731090.matphoto,37,1.0323814777694948,26.99224088596753,1.4935028745714098,,,false,1,4,4,,false,1.76464073109E12
1764640731890,IMAGE,image_0001_1764640731090.matphoto,6,1.0592110687380292,27.02891820944279,1.380886545968043,,,false,1,4,4,,false,1.76464073109E12
1764640731890,IMAGE,image_0001_1764640731090.matphoto,23,0.9846466471431312,20.32973622919131,1.0606393320164944,,,false,1,4,4,,true,1.76464073109E12
1764640731890,IMAGE,image_0001_1764640731090.matphoto,42,1.0483828752968867,27.024642752266743,1.4059716120887429,,,false,1,4,4,,false,1.76464073109E12
1764640731890,IMAGE,image_0001_1764640731090.matphoto,58,1.0519632723206174,26.99690234104882,1.4638637857611736,,,false,1,4,4,,false,1.76464073109E12
1764640731890,IMAGE,image_0002_1764640731346.matphoto,23,1.041626704383574,26.965706254557,1.3053542319198579,,,false,1,4,4,,false,1.764640731346E12
1764640731890,IMAGE,image_0003_1764640731612.matphoto,37,1.045175168604608,26.968884963153567,1.4782263028691156,,,false,1,4,4,,false,1.764640731612E12
