timestamp,time,mac_address,rssi,tx_power,aruco_pos_x,aruco_pos_y,aruco_pos_z,laser_pos_x,laser_pos_y,laser_pos_z
1761793512869,2025-10-30 12:05:12.869,AC:23:3F:26:3E:EF,-72,127,0.1721949012640622,4.268895194241518,1.5025959647411538,0.19,4.2,1.5
1761793513171,2025-10-30 12:05:13.171,AC:23:3F:26:3E:EF,-71,127,0.1721949012640622,4.268895194241518,1.5025959647411538,0.19,4.2,1.5
1761793513246,2025-10-30 12:05:13.246,AC:23:3F:26:3E:EF,-73,127,0.1721949012640622,4.268895194241518,1.5025959647411538,0.19,4.2,1.5
1761793513575,2025-10-30 12:05:13.575,AC:23:3F:26:3E:EF,-66,127,0.1721949012640622,4.268895194241518,1.5025959647411538,0.19,4.2,1.5
1761793513941,2025-10-30 12:05:13.941,AC:23:3F:26:3E:EF,-71,127,0.1721949012640622,4.268895194241518,1.5025959647411538,0.19,4.2,1.5
1761793514311,2025-10-30 12:05:14.311,AC:23:3F:26:3E:EF,-70,127,0.1721949012640622,4.268895194241518,1.5025959647411538,0.19,4.2,1.5
1761793514597,2025-10-30 12:05:14.597,AC:23:3F:26:3E:EF,-70,127,0.1721949012640622,4.268895194241518,1.5025959647411538,0.19,4.2,1.5
1761793514638,2025-10-30 12:05:14.638,AC:23:3F:26:3E:EF,-66,127,0.1721949012640622,4.268895194241518,1.5025959647411538,0.19,4.2,1.5
1761793514993,2025-10-30 12:05:14.993,AC:23:3F:26:3E:EF,-67,127,0.1721949012640622,4.268895194241518,1.5025959647411538,0.19,4.2,1.5
1761793515311,2025-10-30 12:05:15.311,AC:23:3F:26:3E:EF,-73,127,0.1721949012640622,4.268895194241518,1.5025959647411538,0.19,4.2,1.5
1761793515349,2025-10-30 12:05:15.349,AC:23:3F:26:3E:EF,-74,127,0.1721949012640622,4.268895194241518,1.5025959647411538,0.19,4.2,1.5
1761793515702,2025-10-30 12:05:15.702,AC:23:3F:26:3E:EF,-72,127,0.1721949012640622,4.268895194241518,1.5025959647411538,0.19,4.2,1.5
1761793515736,2025-10-30 12:05:15.736,AC:23:3F:26:3E:EF,-80,127,0.1721949012640622,4.268895194241518,1.5025959647411538,0.19,4.2,1.5
1761793516065,2025-10-30 12:05:16.065,AC:23:3F:26:3E:EF,-68,127,0.1721949012640622,4.268895194241518,1.5025959647411538,0.19,4.2,1.5
1761793516411,2025-10-30 12:05:16.411,AC:23:3F:26:3E:EF,-67,127,0.1721949012640622,4.268895194241518,1.5025959647411538,0.19,4.2,1.5
1761793516740,2025-10-30 12:05:16.740,AC:23:3F:26:3E:EF,-67,127,0.1721949012640622,4.268895194241518,1.5025959647411538,0.19,4.2,1.5
1761793517114,2025-10-30 12:05:17.114,AC:23:3F:26:3E:EF,-72,127,0.1721949012640622,4.268895194241518,1.5025959647411538,0.19,4.2,1.5
1761793517440,2025-10-30 12:05:17.440,AC:23:3F:26:3E:EF,-71,127,0.1721949012640622,4.268895194241518,1.5025959647411538,0.19,4.2,1.5
1761793517470,2025-10-30 12:05:17.470,AC:23:3F:26:3E:EF,-72,127,0.1721949012640622,4.268895194241518,1.5025959647411538,0.19,4.2,1.5
1761793518163,2025-10-30 12:05:18.163,AC:23:3F:26:3E:EF,-68,127,0.1721949012640622,4.268895194241518,1.5025959647411538,0.19,4.2,1.5
1761793518184,2025-10-30 12:05:18.184,AC:23:3F:26:3E:EF,-68,127,0.1721949012640622,4.268895194241518,1.5025959647411538,0.19,4.2,1.5
1761793518539,2025-10-30 12:05:18.539,AC:23:3F:26:3E:EF,-68,127,0.1721949012640622,4.268895194241518,1.5025959647411538,0.19,4.2,1.5
1761793518897,2025-10-30 12:05:18.897,AC:23:3F:26:3E:EF,-73,127,0.1721949012640622,4.268895194241518,1.5025959647411538,0.19,4.2,1.5
1761793519242,2025-10-30 12:05:19.242,AC:23:3F:26:3E:EF,-68,127,0.1721949012640622,4.268895194241518,1.5025959647411538,0.19,4.2,1.5
1761793519571,2025-10-30 12:05:19.571,AC:23:3F:26:3E:EF,-68,127,0.1721949012640622,4.268895194241518,1.5025959647411538,0.19,4.2,1.5
1761793519591,2025-10-30 12:05:19.591,AC:23:3F:26:3E:EF,-67,127,0.1721949012640622,4.268895194241518,1.5025959647411538,0.19,4.2,1.5
1761793519726,2025-10-30 12:05:19.726,AC:23:3F:26:3E:EF,-94,127,0.1721949012640622,4.268895194241518,1.5025959647411538,0.19,4.2,1.5
1761793519947,2025-10-30 12:05:19.947,AC:23:3F:26:3E:EF,-75,127,0.1721949012640622,4.268895194241518,1.5025959647411538,0.19,4.2,1.5
1761793520658,2025-10-30 12:05:20.658,AC:23:3F:26:3E:EF,-74,127,0.1721949012640622,4.268895194241518,1.5025959647411538,0.19,4.2,1.5
1761793520992,2025-10-30 12:05:20.992,AC:23:3F:26:3E:EF,-72,127,0.1721949012640622,4.268895194241518,1.5025959647411538,0.19,4.2,1.5
1761793521004,2025-10-30 12:05:21.004,AC:23:3F:26:3E:EF,-68,127,0.1721949012640622,4.268895194241518,1.5025959647411538,0.19,4.2,1.5
1761793521368,2025-10-30 12:05:21.368,AC:23:3F:26:3E:EF,-68,127,0.1721949012640622,4.268895194241518,1.5025959647411538,0.19,4.2,1.5
1761793521695,2025-10-30 12:05:21.695,AC:23:3F:26:3E:EF,-68,127,0.1721949012640622,4.268895194241518,1.5025959647411538,0.19,4.2,1.5
