rssi_timestamp,entry_type,image_filename,marker_id,x,y,z,ransac_threshold,filter_type,is_global_position,marker_count,images_processed,successful_images,ransac_population,is_ransac_excluded,image_timestamp
1762306763900,GLOBAL,,-1,1.6623901741759437,24.982804883152106,1.4445463393429834,0.2,WEIGHTED_MEDIAN,true,2,1,1,2,false,
1762306763900,IMAGE,image_0001_1762306763840.matphoto,4,1.6535643135229767,24.888861832078472,1.4668935473042384,,,false,1,1,1,,false,1.76230676384E12
1762306763900,IMAGE,image_0001_1762306763840.matphoto,22,1.6623901741759437,24.982804883152106,1.4445463393429834,,,false,1,1,1,,false,1.76230676384E12
1762306764148,GLOBAL,,-1,1.65658262166212,24.979310610404134,1.444629773008945,0.2,WEIGHTED_MEDIAN,true,4,2,2,4,false,
1762306764148,IMAGE,image_0001_1762306763840.matphoto,4,1.6535643135229767,24.888861832078472,1.4668935473042384,,,false,1,2,2,,false,1.76230676384E12
1762306764148,IMAGE,image_0001_1762306763840.matphoto,22,1.6623901741759437,24.982804883152106,1.4445463393429834,,,false,1,2,2,,false,1.76230676384E12
1762306764148,IMAGE,image_0002_1762306764113.matphoto,4,1.649691988067243,24.90344377421817,1.454862738898623,,,false,1,2,2,,false,1.762306764113E12
1762306764148,IMAGE,image_0002_1762306764113.matphoto,22,1.65658262166212,24.979310610404134,1.444629773008945,,,false,1,2,2,,false,1.762306764113E12
1762306764438,GLOBAL,,-1,1.65658262166212,24.979310610404134,1.444629773008945,0.2,WEIGHTED_MEDIAN,true,5,3,3,5,false,
1762306764438,IMAGE,image_0001_1762306763840.matphoto,4,1.6535643135229767,24.888861832078472,1.4668935473042384,,,false,1,3,3,,false,1.76230676384E12
1762306764438,IMAGE,image_0001_1762306763840.matphoto,22,1.6623901741759437,24.982804883152106,1.4445463393429834,,,false,1,3,3,,false,1.76230676384E12
1762306764438,IMAGE,image_0002_1762306764113.matphoto,4,1.649691988067243,24.90344377421817,1.454862738898623,,,false,1,3,3,,false,1.762306764113E12
1762306764438,IMAGE,image_0002_1762306764113.matphoto,22,1.65658262166212,24.979310610404134,1.444629773008945,,,false,1,3,3,,false,1.762306764113E12
1762306764438,IMAGE,image_0003_1762306764381.matphoto,32,1.5365623255911094,24.980134575872725,1.3914113408270388,,,false,1,3,3,,false,1.762306764381E12
1762306764650,GLOBAL,,-1,1.65658262166212,24.979310610404134,1.444629773008945,0.2,WEIGHTED_MEDIAN,true,7,4,4,7,false,
1762306764650,IMAGE,image_0001_1762306763840.matphoto,4,1.6535643135229767,24.888861832078472,1.4668935473042384,,,false,1,4,4,,false,1.76230676384E12
1762306764650,IMAGE,image_0001_1762306763840.matphoto,22,1.6623901741759437,24.982804883152106,1.4445463393429834,,,false,1,4,4,,false,1.76230676384E12
1762306764650,IMAGE,image_0002_1762306764113.matphoto,4,1.649691988067243,24.90344377421817,1.454862738898623,,,false,1,4,4,,false,1.762306764113E12
1762306764650,IMAGE,image_0002_1762306764113.matphoto,22,1.65658262166212,24.979310610404134,1.444629773008945,,,false,1,4,4,,false,1.762306764113E12
1762306764650,IMAGE,image_0003_1762306764381.matphoto,32,1.5365623255911094,24.980134575872725,1.3914113408270388,,,false,1,4,4,,false,1.762306764381E12
1762306764650,IMAGE,image_0004_1762306764641.matphoto,4,1.6689836255343615,24.8556563178338,1.5012474224681367,,,false,1,4,4,,false,1.762306764641E12
1762306764650,IMAGE,image_0004_1762306764641.matphoto,22,1.6416717217128656,24.996725823760897,1.436744084299216,,,false,1,4,4,,false,1.762306764641E12
1762306764867,GLOBAL,,-1,1.65658262166212,24.979310610404134,1.444629773008945,0.2,WEIGHTED_MEDIAN,true,5,3,3,5,false,
1762306764867,IMAGE,image_0002_1762306764113.matphoto,4,1.649691988067243,24.90344377421817,1.454862738898623,,,false,1,3,3,,false,1.762306764113E12
1762306764867,IMAGE,image_0002_1762306764113.matphoto,22,1.65658262166212,24.979310610404134,1.444629773008945,,,false,1,3,3,,false,1.762306764113E12
1762306764867,IMAGE,image_0003_1762306764381.matphoto,32,1.5365623255911094,24.980134575872725,1.3914113408270388,,,false,1,3,3,,false,1.762306764381E12
1762306764867,IMAGE,image_0004_1762306764641.matphoto,4,1.6689836255343615,24.8556563178338,1.5012474224681367,,,false,1,3,3,,false,1.762306764641E12
1762306764867,IMAGE,image_0004_1762306764641.matphoto,22,1.6416717217128656,24.996725823760897,1.436744084299216,,,false,1,3,3,,false,1.762306764641E12
1762306764947,GLOBAL,,-1,1.6438693966674638,24.979310610404134,1.436744084299216,0.2,WEIGHTED_MEDIAN,true,7,4,4,7,false,
1762306764947,IMAGE,image_0002_1762306764113.matphoto,4,1.649691988067243,24.90344377421817,1.454862738898623,,,false,1,4,4,,false,1.762306764113E12
1762306764947,IMAGE,image_0002_1762306764113.matphoto,22,1.65658262166212,24.979310610404134,1.444629773008945,,,false,1,4,4,,false,1.762306764113E12
1762306764947,IMAGE,image_0003_1762306764381.matphoto,32,1.5365623255911094,24.980134575872725,1.3914113408270388,,,false,1,4,4,,false,1.762306764381E12
1762306764947,IMAGE,image_0004_1762306764641.matphoto,4,1.6689836255343615,24.8556563178338,1.5012474224681367,,,false,1,4,4,,false,1.762306764641E12
1762306764947,IMAGE,image_0004_1762306764641.matphoto,22,1.6416717217128656,24.996725823760897,1.436744084299216,,,false,1,4,4,,false,1.762306764641E12
1762306764947,IMAGE,image_0005_1762306764896.matphoto,4,1.6369854962157038,24.90950753187321,1.436582749439414,,,false,1,4,4,,false,1.762306764896E12
